Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7db5d912a4ac11783d6a519bd9ede674a2d9b2f4145082f6cfa40e09ce170736,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.131434,52.034622,On or near ST OSYTH CLOSE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
6f9fed5ddadbba698eeed17684095403ed398c8da0b73b166b2eaae502e29698,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.043684,52.101642,On or near HALL LANE,E01030041,Mid Suffolk 011A,Investigation complete; no suspect identified
77f7e739e57bbd5d312d33246b5d7cd928337881f65cb1828a76db849b47083f,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.984246,52.189059,On or near ELM ROAD,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
d4cd8ae79c3436a8a0294fb5394863b2aaa303b4256c95e23ceb95ef7a8ec739,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.413975,52.082692,On or near BRAMLEY ROAD,E01030116,St Edmundsbury 013B,Investigation complete; no suspect identified
fa75b84a3f007cf6fdea46456b0717f0a2f7be7c085be8a7c8de2f4409b22c81,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.692617,52.257149,On or near WOLLASTON CLOSE,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
6b570a83587b19faa6253acd262eaa6c388e4f3614a5623ea1a4f73734297a81,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.576267,52.209426,On or near BULLER ROAD,E01030189,Suffolk Coastal 004E,Investigation complete; no suspect identified
7fba877f0a28be6eab878fc402274242ea9417f3bcd25704eeaa6e1f4a07da83,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.632267,52.277846,On or near BEACH ROAD,E01030222,Suffolk Coastal 001C,Investigation complete; no suspect identified
a233226137c20de382ba9dd16fcd586accad4a05ae5d3e33daaa89a4c88e4e71,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.742328,52.466808,On or near LAWSON ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
c021f3c275463c161f7fb5c2b221ec69e71f42faffbfccf147d9ea63baa8d793,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.155437,52.055728,On or near Bus/Coach Station,E01033125,Ipswich 007G,Investigation complete; no suspect identified
6f08b4d8b27b32252a4ad2a727e4e4387920a420d153984e6478f827d8cc5352,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.409855,52.244693,On or near ROUS ROAD,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
73037f0d9a90d258af11de5003c987a86f7e2a1ff3ee4ba66d9aed96b1b80f1c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.119260,52.044497,On or near HAWTHORN DRIVE,E01030013,Ipswich 013B,Investigation complete; no suspect identified
2cc29a26c20ec5f1b8948feeb1c82e8ef722b870e538b93170f873f85ad85ff1,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.122249,52.065805,On or near LIME TREE PLACE,E01030027,Ipswich 003A,Investigation complete; no suspect identified
a321f5cdab85b5d2a18fcfd467565f1ea579dd49d8ce2c5d7597c7922ee3f8b4,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.916667,52.258442,On or near NORTON ROAD,E01030039,Mid Suffolk 002A,Investigation complete; no suspect identified
20fc747d83d9506207fd8bf6d2f2c0e6fbad4f6eb66b0b74db4abd670cc4afb9,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.116928,52.109638,On or near THORNHILL ROAD,E01030045,Mid Suffolk 012C,Investigation complete; no suspect identified
1edbc4dfef5584d54df9ac04a3bdfe1f78ebc0c9bd39b0e31bfa5276a49a0be4,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.715300,52.244183,On or near ANGEL LANE,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
0c1aaf69be06392b7a5ba78bfaa0b5399c637819d90cf4886300edcf788a8f37,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.451654,52.080403,On or near RUFFLES ROAD,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
ff2eb4a549e9155ef5d76faf262bd5a818f805ec6eb9f0215a718152d4cb5399,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.449643,52.130272,On or near THE STREET,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
e0566ad4e2522f09e0903b1d39a2e56dc7d8831449c4be8fdcb7ba4cbd037866,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.321801,51.960885,On or near FERRY LANE,E01030171,Suffolk Coastal 012A,Investigation complete; no suspect identified
fc215c1d1362a988cafb76865586f5a39a687776e2354763365213f224d9e009,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.259140,52.090760,On or near LOWER STREET,E01030175,Suffolk Coastal 006A,Investigation complete; no suspect identified
2399ea558d60c85eca0d266356946a41018d79ce342dab48d975a61bed13b401,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.153537,52.052164,On or near BRIDGE STREET,E01033124,Ipswich 007F,Investigation complete; no suspect identified
06ad13c75b29172c4236580960cb679cf0b2877675b993a1cd6162381617a7a3,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.523353,52.352406,On or near CONIFER CLOSE,E01029946,Forest Heath 004D,Investigation complete; no suspect identified
d5b1fbedc1dc06ce3f2c27c7157478d01dc1c0a1452314195fc87f69a6c07b22,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.189270,52.069027,On or near FORFAR CLOSE,E01029998,Ipswich 004B,Investigation complete; no suspect identified
7a4ab58073a987483aa70ad1df2b00011c3adbaf4017bae5ecc75c735f5eb027,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.173511,52.062069,On or near PARADE ROAD,E01030000,Ipswich 004D,Investigation complete; no suspect identified
b8516e92e979f5577db158817006f3ecbc2ee8e0e330c9bbfcda95951056ebaf,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.155467,52.059883,On or near NEALE STREET,E01030025,Ipswich 006D,Investigation complete; no suspect identified
a0a774e91a70e8fb802f38bb024995d0703551516f26b95705054e8201fd9eb2,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.019428,52.280157,On or near SHORTERS END,E01030039,Mid Suffolk 002A,Investigation complete; no suspect identified
4aaffc0b94e50c038c08b04f62a1e500542372d0cb994cf60e99616d991829b1,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.429224,52.085571,On or near BROADCROFT CRESCENT,E01030110,St Edmundsbury 012B,Investigation complete; no suspect identified
859b927c8f8238ae10d7508502e2079f55faf08e2977cefb35c5c4f1095a9128,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.428695,52.077983,On or near GLOUCESTER ROAD,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
039c68a852c3825d5162ecc8e399866feb9c29e975a69445a5b6328273ed8c6a,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.788944,52.329796,On or near Petrol Station,E01030132,St Edmundsbury 002C,Investigation complete; no suspect identified
b738c1a77d57f5b96b1bc3f0a05f0ba847845f8e092e85bab21c5a6d69a4b4f6,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.345837,51.960663,On or near ORWELL ROAD,E01030164,Suffolk Coastal 013E,Investigation complete; no suspect identified
3b10e7d96f09d953416b9180ceee7306f1d4565f14afb369aaa7267bf10911c5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.564212,52.454930,On or near Police Station,E01030224,Waveney 010B,Investigation complete; no suspect identified
163f42e4da7f9ffe6e2c76fdf9cf5efee7cdf1b88ef9c34f5521fb5adf64bd03,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.740438,52.463801,On or near COLLEGE ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
2bd842efd417248b4619fd969a1c44eee40089cd92028d9e4f68805ef63c944c,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.412644,52.242640,On or near NAT FLATMAN STREET,E01032612,Forest Heath 008F,Investigation complete; no suspect identified
c4e0cad540e8747d2b6b58b3cc547b60ba1f80257e1a32493b01ff5b9622e00b,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.179812,52.045404,On or near LEVINGTON ROAD,E01029995,Ipswich 014C,Investigation complete; no suspect identified
0500ed8f59c9d73396b76d16090f04891d064dfcf0e26b0f20cf6445a429edda,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.186930,52.055852,On or near FREEHOLD ROAD,E01030003,Ipswich 008B,Investigation complete; no suspect identified
b769bb468bcc1891d8ce41b41249af8109cbb85e62111386f42bf46a922024e2,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.159845,52.068355,On or near PARK NORTH,E01030008,Ipswich 005B,Investigation complete; no suspect identified
2a884116641a07c702f30b61cd704f6e4f328812cf8babf2990e081631d22cda,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.164999,52.060553,On or near CEMETERY ROAD,E01030010,Ipswich 005D,Investigation complete; no suspect identified
965bc368944ef31780db52ed4ffc8efd5ad2e2bfd6b08529ae4614a33d1cd500,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.118152,52.074448,On or near Supermarket,E01030029,Ipswich 003C,Investigation complete; no suspect identified
9d8d2b97e081b5d8a09465c61d36737a903ceca539f9a4a5ee5766c49a74e3f5,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.138414,52.083849,On or near LIMECROFT CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
b635c126a2d9bba63d7558dca2c6606b2efd802bc9c2e47a3e4ec9d0637dfa5e,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.814046,52.253264,On or near CLOVERFIELDS,E01030085,Mid Suffolk 004E,Investigation complete; no suspect identified
77417eb656eac4ff9fc57f9da7d0e246e652e506714ca87156ec2aa87a6e5f02,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.655400,52.222651,On or near Parking Area,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
cd5397415c1ab6c1427236b0920eb320cee0af73352b9fe989ebe24c57576283,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.337874,51.971061,On or near CROWN STREET,E01030160,Suffolk Coastal 014A,Investigation complete; no suspect identified
69daa49547c0f0350eeca9c23157d77b5ce930c7432c2578283aa767622a5c2c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.213221,52.141129,On or near Further/Higher Educational Building,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
b4a219025b2785ded26557591ba98dc9810f8c6f2ab9cb2ddcf979ee379955d4,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.690816,52.454028,On or near SUNBEAM CLOSE,E01030237,Waveney 009C,Investigation complete; no suspect identified
68b0a48dbee0430f381e8571ff813acead2b9e631f4ef8d1e8281cef1aa3f4ab,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.739384,52.478100,On or near THE CROFT,E01030264,Waveney 004E,Investigation complete; no suspect identified
edc5ad9ab3a2a047d2beee3d27f9039d5febe24adc536814ce640e2a9f2f2a22,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.365651,51.972690,On or near GOSFORD WAY,E01033450,Suffolk Coastal 013G,Investigation complete; no suspect identified
7cf99b8bffb9d2556657e7ec26658d6d986981bdf41dd791728b471c68f82754,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.413561,52.246038,On or near MOULTON ROAD,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
05b168710f3c109f8aaf22711d00bce4654f75699d4fc56e27979e9077d6a83c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.160365,52.071587,On or near PICTON AVENUE,E01030008,Ipswich 005B,Investigation complete; no suspect identified
a300fff4fd69663519e4fbe5f24951712b4bf6813dabe0e5d968b8ebb1151e24,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.136408,52.036306,On or near OAKLEE,E01030019,Ipswich 015C,Investigation complete; no suspect identified
5d8815eab1cd1f34082ac7342166fa420414b55be58ea3632e3226dd77fedd24,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.119173,52.068575,On or near BRAMFORD ROAD,E01030030,Ipswich 003D,Investigation complete; no suspect identified
9370db13cf4edf3e2ac5e49ec9710b176a289749816290836c059b4e8c8a5874,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.120601,52.077540,On or near WATERFORD ROAD,E01030031,Ipswich 003E,Investigation complete; no suspect identified
3d3d623369d928e72f13c8ec15223db845d3d9c387b6b8da9b130c871dd1fef5,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.997648,52.186651,On or near IPSWICH STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
6206eb65401b0a0135e550559554f7f811d21670a9779b896d1a2be426752b99,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.413975,52.082692,On or near BRAMLEY ROAD,E01030116,St Edmundsbury 013B,Investigation complete; no suspect identified
ad68e89458c123e5909aae75a73cc16101423e7b300fe1585f6ec78ae33203ee,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.420531,52.087845,On or near WILLOW CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
2b9185e6bcf3d78c02fb2ab537b6c1ef81f4d8882e792f5768c1a609b5ce99ec,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.573569,52.206467,On or near Sports/Recreation Area,E01030188,Suffolk Coastal 004D,Investigation complete; no suspect identified
c01c07bfeddf171304fae3be84f79d366c4d4a5b3df0334391d6d11d92557b5a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.746749,52.514108,On or near THE CLOSE,E01030241,Waveney 001B,Investigation complete; no suspect identified
2a99f9a0ccb4aa7c53e625e78e18e11d6cbd52684e8a9d1e165a81d19962367c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.739264,52.468192,On or near BRUCE STREET,E01030254,Waveney 007B,Investigation complete; no suspect identified
d53ce626242586aeb17b734c2c642fa051f868ab86b298484fc5303db0a52483,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.716198,52.249037,On or near NORTHGATE STREET,E01033049,St Edmundsbury 009G,Investigation complete; no suspect identified
d01d709ca051269eeca4d1065cb66971287f0aebd3b3ee46391dfaed15fd1118,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.732662,52.039902,On or near A131,E01029920,Babergh 007H,Investigation complete; no suspect identified
c5747a2ce068ee0b40825219ee08fe25ab09547c40b13d3b7938aaae9d6cb72f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.189281,52.059565,On or near Petrol Station,E01030003,Ipswich 008B,Investigation complete; no suspect identified
59a162fd4d73a20faef2fbcbf678a249d512a29ef3329e8371a4ac1eec6822ce,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.128738,52.065534,On or near BAYSWATER CLOSE,E01030026,Ipswich 006E,Investigation complete; no suspect identified
f9870fa03d3875bedf4b4ffe763fbbbf0aed89dc703b0d04c001a4d7db9d4d3a,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.145967,52.320848,On or near THE CROSS,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
c4cf874e8907e6e9c057a2ea6cf617ec6686f5198b94d8d79fce243f0ee5594c,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.005111,52.160415,On or near BADLEY LANE,E01030060,Mid Suffolk 010A,Investigation complete; no suspect identified
e04a1452a32b992b20ac16be4c6d152b06e08594c00657041917d2b136c91da6,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.992423,52.178356,On or near WOOLMERS CLOSE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
001b769624b52c54c96590710b60026d9e6d745dab23398e489f1a24a004a356,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.420332,52.091994,On or near LAUREL CLOSE,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
b8a548e92f687ad9b8e4013c430ed6a36a3da3e722236c9ee9dbe6f54b61e129,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.350941,51.963701,On or near CRESCENT ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
e8c50d03ee94314cf7ded7f15969751f6b5e986aa035542f99fc7b8022723b97,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.316153,51.958139,On or near BRYON AVENUE,E01030171,Suffolk Coastal 012A,Investigation complete; no suspect identified
8819eb8f061472efb6ea58c6dd4eec1190cf2a77d45d8e8957422e826df3033f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.573675,52.444174,On or near RIGBOURNE HILL LANE,E01030226,Waveney 011A,Investigation complete; no suspect identified
2bd672ba9de86b9373c97b8830053f646c5cd2c1328372b1669b20338f4a085f,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.745859,52.510934,On or near CORTON LONG LANE,E01030241,Waveney 001B,Investigation complete; no suspect identified
5a67c2712d339b66efcd59bed9962f6fd9855f9ad2fd6458490b0eb16331cf84,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.359813,52.419888,On or near CHURCH LANE,E01030285,Waveney 013D,Investigation complete; no suspect identified
f5ae4cf42f01e3dc372dbb95bb64f99f5ae1374c2798b3a71175ae49925b0891,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.173223,52.053488,On or near Supermarket,E01033123,Ipswich 011E,Investigation complete; no suspect identified
a7b548a7c6c287bbc4fc09c722ba4ee2991109f832929e02cd9940128d51d59d,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.524675,52.415998,On or near SCHOOL CLOSE,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
a492172af2e6948365dd4cf8488728266d1db63c8acb20115a4c83dfda255a54,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.123585,52.067181,On or near DANDALAN CLOSE,E01030027,Ipswich 003A,Investigation complete; no suspect identified
2e778bbda74dd2ab5c83d3f00d8d7e5910723fda961c682ed41d4e6e40492ccf,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.134689,52.292953,On or near CLINT ROAD,E01030088,Mid Suffolk 001D,Investigation complete; no suspect identified
c9267ca93aa90943695bc7d8d0850e258fe9a3e5bedfb6250d97b13bfa785914,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.580806,52.076763,On or near MALTING LANE,E01030101,St Edmundsbury 010B,Investigation complete; no suspect identified
f5384ac27559f6728d2b299597b94c5972f663266f277f6a7e9fd4869ecbb4be,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.428364,52.093115,On or near CHAPELWENT ROAD,E01030110,St Edmundsbury 012B,Investigation complete; no suspect identified
05361ce450a8360937615256965b38540423dbfa32d85e685722ce2159c4661b,2012-11,Suffolk Constabulary,Suffolk Constabulary,0.427229,52.077590,On or near BUCKINGHAM ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
9073b23407bb490df92862c150dd7971939a35e454090fb1f5ac21415c9b2fa6,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.423725,52.175819,On or near MAIN ROAD,E01030176,Suffolk Coastal 002E,Investigation complete; no suspect identified
34c0f53704fa5cd73b0b11126d7c503fa321f27a8aba601c3049b99bd3b46473,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.755927,52.484664,On or near Petrol Station,E01030247,Waveney 007A,Investigation complete; no suspect identified
94009a4bc334221fc08fd720228708009b76221bd8fe928479a22de267add726,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.749199,52.472266,On or near PIER TERRACE,E01030258,Waveney 007D,Investigation complete; no suspect identified
382f3a91d0f3757a8fc0aa471f85d38b6cb34f4624ea924a481298a77044d437,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.721826,52.454755,On or near LOVE LANE,E01030274,Waveney 008B,Investigation complete; no suspect identified
68c7d8e689a1eaed60e19a48e38ae03eb129306388db4d773ffebe19f3f64dfa,2012-11,Suffolk Constabulary,Suffolk Constabulary,1.198231,52.029840,On or near BONNY CRESCENT,E01033127,Ipswich 014E,Investigation complete; no suspect identified
