Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
aed2c99a06d25873ce9654d0a10a839032abe7259b55d1f16866d3e47786ca39,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.143191,52.049427,On or near ANCASTER ROAD,E01029985,Ipswich 010B,Investigation complete; no suspect identified
c72ff8876787d457246686f45b88745cd2cc0974183df5612109a0f566c41710,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.192349,52.050614,On or near Hospital,E01030005,Ipswich 008D,Investigation complete; no suspect identified
20d22631ad2c965a1b497fccb7b02eb17dfbc07041f293f44cfba617f42f3c1b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.737687,52.494732,On or near SPEXHALL WAY,E01030279,Waveney 002D,Investigation complete; no suspect identified
5fc0a961ee9b7a9a2e328adb46787bb802afcab8607b8bc0fc811758b79f8e4e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.749028,52.483408,On or near BURTON STREET,E01030246,Waveney 004A,Investigation complete; no suspect identified
37df7a7830116fdf05da9584231fb859b5957e0664a178d663cf9d08bb6d9c94,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.132508,52.033505,On or near STAMFORD CLOSE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
1e538a28ee7bad36b2f205bcc96919930eb4454199032fb28e164b3c7d13f1c8,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.501853,52.306625,On or near PARSLEY CLOSE,E01033451,Forest Heath 005D,Investigation complete; no suspect identified
ce99b31cb253e7801b20bdc3c70ab49f948e54fa03713cd33f97e62403a4cb3e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.416150,52.127397,On or near PINE CLOSE,E01033445,Suffolk Coastal 007G,Investigation complete; no suspect identified
0e752a4d20117e58fbe2afb59021b2b211f057d139c4b6e9ef756560122eb65b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Investigation complete; no suspect identified
6e92b31fa0e477d7bc8944c25c9fff7813586859e27b703ecde0b1966b67651d,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.026320,51.970017,On or near Sports/Recreation Area,E01029882,Babergh 010C,Investigation complete; no suspect identified
47a665802e17dddc9a8591b30b9efff102fe26811a1d98be1257693319df76b8,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.593900,52.320136,On or near CHURCH LANE,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
52670de5c1e65a7e035e2dd7c67c9a437e70927fd2bfd94cd9235f732a5a6399,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.405745,52.243455,On or near KINGSTON PASSAGE,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
3761aa04e68a9d74e97e92a7291a68282108250d840e5c57798e3f0962080af9,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.198460,52.052238,On or near PEARSON ROAD,E01029966,Ipswich 009D,Investigation complete; no suspect identified
48d9b33ac636997ee0219f0ee9caa6a44b64163a0d6eefc15623b222de4a1462,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.157239,52.054394,On or near FOUNDATION STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
824b413161aa40b51116a07110d6d447da0ef972467ce6bd8fc5dda906e60f25,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.732355,52.477216,On or near PETO WAY,E01030263,Waveney 005B,Investigation complete; no suspect identified
47b379ac4078bc455e53c8341d7b50d8c6bd693a4432fa604d3c84387f1ddb12,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.220795,52.037634,On or near PURDIS AVENUE,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
78c61c8a704b548d4f9c79af054423973686779a9a3955213af4a6ccb4b34d38,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.709230,52.239773,On or near EYRE CLOSE,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
73d6b79cc98e9527c5077b5fe4efa5a484368b314591c8078486f74b930547ff,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.751733,52.473832,On or near WAVENEY ROAD,E01030247,Waveney 007A,Investigation complete; no suspect identified
535761ddd12fc8f6be80931a1686dbb101c10e76af301fd3e0582b12cb0dcdc8,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Investigation complete; no suspect identified
6ab437e1c9661179d398cf7aab03bcff6a2583e3a979adc01a8ab2962815aaf5,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.130907,52.067751,On or near PUTNEY CLOSE,E01030026,Ipswich 006E,Investigation complete; no suspect identified
c50ddd58f6433e2f5db3b8fbd517633561108cc9d65e570b5d7a40414861450d,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.011031,51.976534,On or near SCHOOL LANE,E01029882,Babergh 010C,Investigation complete; no suspect identified
dd12641fe1d3bfda7284e11cbb877cad8c03e83de6a519ae38bb9524f8861eb4,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.106420,52.028458,On or near CHAPEL LANE,E01029879,Babergh 005C,Investigation complete; no suspect identified
e2cf84b39ad116fb38aac47dd7fbd594de320a0f4be46b44a8ec9b2014fe656b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.130147,52.052509,On or near WALLER'S GROVE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
a2a5d8cae1697cd6ff60e9b013d39bf40647a010ac0378901c4f453e0d882c44,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.914040,52.238488,On or near STATION ROAD,E01030050,Mid Suffolk 004C,Investigation complete; no suspect identified
006c5fbeae6db7dc73155c9cd8230379acd2b66deffacf24215fcae61383d3e1,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.119907,52.041637,On or near LAKESIDE CLOSE,E01030016,Ipswich 013E,Investigation complete; no suspect identified
ef8000d18ed04fafe0ba64df6b24da0805f96e72c9ac8dce7224a334246482e6,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.753719,52.487279,On or near DAWN POINTON PLACE,E01030247,Waveney 007A,Investigation complete; no suspect identified
25965abc40744bf9df312e964bbd7b87bc89390319b55b0d9d053159f552a7cd,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.711656,52.249276,On or near ALL SAINTS COURT,E01033046,St Edmundsbury 006F,Investigation complete; no suspect identified
edf03700a7d5eaa2817ea0e277216d5efb132e76dc0fd1f2e2afda16bcf2eff7,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.716684,52.417166,On or near MANOR WALK,E01030251,Waveney 012B,Investigation complete; no suspect identified
31730d82ad9ce589deaebd6c4c185367b39d0e81e5137a1c810d97beed6f278f,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.949146,52.047774,On or near BRIDGE STREET,E01029893,Babergh 004B,Investigation complete; no suspect identified
9396a0b76dab8d794edca0e4ac97cf02a148e9484195be56a95f37a785b24cce,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.180197,52.053902,On or near FUCHSIA LANE,E01029961,Ipswich 007D,Investigation complete; no suspect identified
8c0e46bd2a7b1d2e3bf7702f5235c27b833efbac8a8ca3b807bda30e6ba47528,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.663489,52.304887,On or near ICKLINGHAM ROAD,E01030135,St Edmundsbury 008E,Investigation complete; no suspect identified
839075564371ca9bda69e3187397cd80f154d2c7572fd2cffff00de75ff07b84,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.429309,52.073429,On or near HOMEFIELD ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
f03646371355f5d73afee860ad993ea7d06ad73cec136135af1aa0238e868b9e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.147090,52.057157,On or near LITTLE GIPPING STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
f9add810aca6b47c88f1947884cabb0eddee81c786aaff8a0254cf9bf1e3bd3a,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.709380,52.420220,On or near HIGH STREET,E01030252,Waveney 012C,Investigation complete; no suspect identified
03afdd184fba9c925970109e47e579469ea3c8ed9dc39e5cf1c8bb334bb74e71,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.699943,52.264860,On or near SEVERN ROAD,E01030131,St Edmundsbury 003B,Investigation complete; no suspect identified
171619c755a344949cc14c2c3631ba868a5e85da7cc02ae115ca94b79d59d80d,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.743400,52.246573,On or near FISKE CLOSE,E01033050,St Edmundsbury 005G,Investigation complete; no suspect identified
1ff240c957638e2e91839da713de59e4a87d6113cd0dcd04dd86624b37c899f5,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.154207,52.061463,On or near BRIDLE WAY,E01030025,Ipswich 006D,Investigation complete; no suspect identified
bea51479de1192c9d788a9cf0e1f7fe1ed2e2d40f5c00dc08c9d8c02c88e76d0,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Investigation complete; no suspect identified
5aa11ebd49c723b4d0c5b153bcf949ec5436abf4061940c1606cfcfbfe779e45,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.709506,52.473879,On or near Parking Area,E01030289,Waveney 005D,Investigation complete; no suspect identified
da315bd195592e12762dc0fdc0166462883d6b940bb3bac8ffb1c3ec2a65cacf,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.574586,52.267025,On or near DARSHAM ROAD,E01030222,Suffolk Coastal 001C,Investigation complete; no suspect identified
8dfff5dfe1fdd68c636a00d1469763ff68e9d6ce425daec6fadb79735cbfe0c3,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.155474,52.071970,On or near VALLEY CLOSE,E01030008,Ipswich 005B,Investigation complete; no suspect identified
5a89354120eeb836d7e42351db328382f93dd0c5fa6d5726836e7e1a6e2e0aff,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.055071,52.147916,On or near GRINSTEAD HILL,E01030062,Mid Suffolk 011D,Investigation complete; no suspect identified
4040141a22529b8a6be923791f027ea3548d948a0b3e639a77c2921d42e4c36d,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.187086,52.051692,On or near Supermarket,E01030006,Ipswich 008E,Investigation complete; no suspect identified
f85e2d5321de713ba2c636d91e79522a6791431ce2f7460ba9c3f05faac55c8b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.348197,52.121954,On or near Sports/Recreation Area,E01030193,Suffolk Coastal 005A,Investigation complete; no suspect identified
16052d35e847789de631a97a4dab4074e56b1bd8450318bf8e0de9113b7362b5,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.752625,52.481701,On or near ST PETER'S STREET,E01030249,Waveney 004C,Investigation complete; no suspect identified
89efc50c1265d13b209c18fc158e47b90b2a975fb528a071e37392ddb8ac17dd,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.141254,52.084789,On or near DEFOE ROAD,E01030034,Ipswich 001C,Investigation complete; no suspect identified
99aaed017cde6bf58e3fd7fb15559092f1c8ee2c794b447340bc5522cfb13a8c,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.602200,52.153390,On or near CRABBE STREET,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
cb1e70c71ef047414e97a14caf6f53a53764914c37319442fdf4f739a7eb0eee,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.310447,52.088555,On or near ASH CLOSE,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
ac9ca94fc72fd804d8e513d5638f2f5336ae40cabff2f3f5bca6e325a48a064e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.229346,52.157705,On or near SPRING PARK,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
110e84403ca620cd0caa7f907b0237cf0bc20565fbedd277606ddc808717317c,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.001595,52.192459,On or near STOWUPLAND ROAD,E01033316,Mid Suffolk 010F,Investigation complete; no suspect identified
406e2c605bac12db4d3e3edf543e658495dd46fa681ac8c536239e4a325b2357,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.738673,52.479103,On or near FILLISTERS MEWS,E01030264,Waveney 004E,Investigation complete; no suspect identified
3867fdaabc2e94cb82955e97264724392ab2cdbaadc2186356e70494747ddafe,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.740040,52.476640,On or near STEVENS STREET,E01030265,Waveney 004F,Investigation complete; no suspect identified
83d5dd271b36f62f31aca57a5e2394b66e5000f80dc3451818a03095429bea36,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.671147,52.329811,On or near BLYTH ROAD,E01030282,Waveney 014A,Investigation complete; no suspect identified
16a271f9e748ebb81322c82655581fc7e4f9dcb446be2395de476480c9ed4a39,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.568713,52.444144,On or near MILL ROAD,E01030228,Waveney 010E,Investigation complete; no suspect identified
412e8d5a56e15d055aabdcf55725213c7fd9aede9ff1d81dd068134affa238e7,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.690857,52.252783,On or near A14,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
3e8fff3f1c9f5164255c33783a9a9fffa6a2cb1bd3e1494ae8bb42f40cba9cda,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.124149,52.055402,On or near LAVENHAM ROAD,E01029984,Ipswich 010A,Investigation complete; no suspect identified
d16cfc895e8518c873c1969a2287d9f95e52ba6160a05dde76434eb45fc843bd,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.740040,52.476640,On or near STEVENS STREET,E01030265,Waveney 004F,Investigation complete; no suspect identified
cea8e24a7627a3047b6de8b7e5230bb7553785d7d9f3a3d40b9ef766baf89a4e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.593900,52.320136,On or near CHURCH LANE,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
1ffa235516183371901c5b61acbcf391a130d8f6215f93d7128860df69a32399,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.716251,52.073233,On or near LITTLE ST MARY'S,E01029901,Babergh 003B,Investigation complete; no suspect identified
2c252ae09e448823597eefa27cc114284415aadff56a6332813672ea7ba92fb6,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.382277,52.248652,On or near Race Track,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
54beab34220e4639098a329be83dee0bf920360b4decf9ab64d9485860c917e5,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.252113,52.063612,On or near UPSONS WAY,E01030181,Suffolk Coastal 010A,Investigation complete; no suspect identified
33ec15ee3f72e75db2234db2ef68684023480bc9f01a2b49465df4a3ce94252d,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.344204,51.971772,On or near Sports/Recreation Area,E01030160,Suffolk Coastal 014A,Investigation complete; no suspect identified
487f84f3a0504fb03cefb8f3f97da7aa95591a0348410456b23d38f0533e49c6,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.220840,52.047590,On or near VALLEYVIEW DRIVE,E01030206,Suffolk Coastal 011E,Investigation complete; no suspect identified
7cfff3a4822ee430983116d5a65f76725c893e8fafb8790e06454044b2e5cb16,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.568489,52.157311,On or near A143,E01030099,St Edmundsbury 010A,Investigation complete; no suspect identified
8d98b157884eebac0f80ba5e60477db2aaa77cadc238c4357f0843ca7679016f,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.441942,52.080820,On or near EDEN ROAD,E01030105,St Edmundsbury 014A,Investigation complete; no suspect identified
f4d923b7cd755fa37b465de06531ce6df3127c045549bd954cfc0ddf2041abf1,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.669010,52.093036,On or near HOLDSWORTH CLOSE,E01029885,Babergh 002C,Investigation complete; no suspect identified
fa8e6c4dbac9fb7812c5cc7e77d3dc9b0454d4d7dcc46d97c2f5d28459e7e8ff,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.705865,52.250434,On or near SPRINGFIELD AVENUE,E01033043,St Edmundsbury 006E,Investigation complete; no suspect identified
f4546a66d2d7b1772acbcde4782bde53c51078658ec040b62f720e5c50be6636,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.748217,52.481328,On or near BERESFORD ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
6aef1a128066965e007e9234a968c41917aec149b1b9948de1ee3e7265273e15,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.315857,52.090229,On or near Parking Area,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
2a9e7bf7c730889e7809d0e4e9c7ffbac1c04e92bbd1381426bf0fa554a13414,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.156285,52.057621,On or near NORTHGATE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
e2fc942f24ef6135553709fd986ef298f5eef34e6f897f930f3152c201f4232e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.164046,52.061316,On or near SUFFOLK ROAD,E01030010,Ipswich 005D,Investigation complete; no suspect identified
45354bf6434bc8330caa103ca00ea2f9d27f6977de03f9af8e0065c619eeaf50,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.082751,51.996595,On or near CHURCH ROAD,E01029883,Babergh 010D,Investigation complete; no suspect identified
14a0dcc0b0d8ef24831599efcfebf1daa0d67fc858164a648579b739c2eb0c63,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.066413,51.961361,On or near PATTERN BUSH CLOSE,E01029870,Babergh 010A,Investigation complete; no suspect identified
eafdbf5452dc25d40e95d681c8d8dee16707ed6d1a814d0e1cb65f605ffad957,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.705717,52.276157,On or near PARK AVENUE,E01030103,St Edmundsbury 004A,Investigation complete; no suspect identified
619f2a16970223f8d6858ec9f6588447368a10b18f2a8a9b39f65a273a29d237,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.541019,52.061828,On or near CHURCH PARK,E01030120,St Edmundsbury 011A,Investigation complete; no suspect identified
922d2ef334a184f34b768e2454946b3245bde738513f846a4a59fc85c1f4a0e0,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.351384,51.962618,On or near HAMILTON ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
3ec222db6efe3134f8f4d0eeae0f2f62389e27cbff2ee2880a71799c65396587,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.730227,52.040633,On or near NORTH STREET,E01029920,Babergh 007H,Investigation complete; no suspect identified
87c2c1dfb42649692e2655e6a5a41d34f4f3c7ab27b462e6890596587d3d6144,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.454798,52.058010,On or near Sports/Recreation Area,E01033446,Suffolk Coastal 007H,Investigation complete; no suspect identified
4055ab889614a15086b66933963fb704941af1d6b64b94c755e2bf0d27717377,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.747083,52.468691,On or near Nightclub,E01030258,Waveney 007D,Investigation complete; no suspect identified
a1f9b2ec01b7e2dbfb597642890cbb03c4e0a843eb5536b0cbf63ac5f7cc9669,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.151850,52.048503,On or near RECTORY ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
fa135f85213ae679d0c5803e98551c1af1547679e24f3beea484743b50f9a0a9,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.401304,52.256171,On or near WESTON WAY,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
9402812102400471cd331b0d64b9de587a509257dc63d81eec433e05f5829e43,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.084613,52.037009,On or near CHARLOTTE'S,E01029879,Babergh 005C,Investigation complete; no suspect identified
16f73509351f3fd4a9c60f1bc4eaebaaa8f64bf94f346c037b6e914c8acbe02d,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.746764,52.478964,On or near SEAGO STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
39faa4154d43bfc6f997eea103c086995953920f7f8341129df1dc43ca18d0ac,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.451654,52.080403,On or near RUFFLES ROAD,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
cf8c5ad0517b898e35c98acbc0a71787dc01e987c026200057ab9234f83985f0,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.077682,51.990890,On or near HIGHFIELDS,E01029883,Babergh 010D,Investigation complete; no suspect identified
324fa72cabc4dbcda0a6ba470dead746a516f04fe6d8983697e066ab7ad9ce9b,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.401304,52.256171,On or near WESTON WAY,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
2faf762548cce57447b71d2d5e23c6a7ecfd8a107f2f2f5cc892178a923b257c,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.595042,52.121882,On or near UPPER STREET,E01030099,St Edmundsbury 010A,Investigation complete; no suspect identified
667e5c44faddfde27f2a6373228b7883a023d20078d8a63de856b7f7ccc4d35b,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.401966,52.243199,On or near GROSVENOR YARD,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
ac88b8e3d299eca06f4762309c855e580a234647097d5f3b6b08995f7ac62c82,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.741084,52.490145,On or near HOLLINGSWORTH ROAD,E01030277,Waveney 002C,Investigation complete; no suspect identified
49477ffa459e91d47c135bb616d17f5f8fd7ea91dee70f71519657fbe60805b3,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.597797,52.318237,On or near HIGHFIELD,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
710045b33464d9ae6739e9cea9a1503e123fa1ed0a95b85a9c2f5fd5e59104e9,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.992340,52.176236,On or near HILL RISE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
1187651bf4a15a785a8866c5a959d251bbe14bb8dee37d5e5a0dc789aa67c973,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.149849,52.056975,On or near ELM STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
f01109f80cc5dc913764460f43d72f79edf0dff425bce91988c05fc6f9410cfd,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.726453,52.089059,On or near HAREFIELD,E01029900,Babergh 003A,Investigation complete; no suspect identified
7b5b2e1816bfebad7a8b2dcc54b0192f4a6e898b38cfe7e327717454549016fb,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.499972,52.308895,On or near RUSSET DRIVE,E01033454,Forest Heath 005F,Investigation complete; no suspect identified
80ffe1bc1ed48a61818c48fdc2f69a60ea41477b2221238465e3248e624d0323,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.147364,52.074112,On or near Supermarket,E01029973,Ipswich 002A,Investigation complete; no suspect identified
37893da4525da4dc789ec0fd7dae4d8f71827ac991a311741c2700e459274b3d,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.730613,52.038592,On or near MARKET HILL,E01029920,Babergh 007H,Investigation complete; no suspect identified
b5662396ae56ff8f86c7f41489fe8477634e501d8e65d355de8f2ad011057a9e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.133061,52.012013,On or near VALLEY LANE,E01029879,Babergh 005C,Investigation complete; no suspect identified
37a96fffc8f4a73810ae4d6bfcefbccd637091eabedcd50693d5abf3ccd9a74e,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.454798,52.058010,On or near Sports/Recreation Area,E01033446,Suffolk Coastal 007H,Investigation complete; no suspect identified
c05ffd540fdb8aed452176b9d80f126ba636945bbc83daa68d3253371107211d,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.401304,52.256171,On or near WESTON WAY,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
c0d27ca8e72485a19179a635797bb43ce9f51c36e4e9f0488c038f5a6a327c85,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.162327,52.057019,On or near NEWTON STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
02e03f13f2365305584f41b6f040a46ec81821a29378ae2b5443ac3bcd22e145,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.623003,52.353111,On or near CHURCH CLOSE,E01030229,Waveney 015A,Investigation complete; no suspect identified
f08399f908aaa02d7358a4e1d269bccf1819dc4ba0c6bac6b4b7a030eb7a09ca,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.129866,52.085830,On or near WHITTON CHURCH LANE,E01030035,Ipswich 001D,Investigation complete; no suspect identified
5b736adee8d6b7d36a3d9897332fedf020eb92a18d55019de06db0f672f2e925,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.312591,51.995089,On or near Parking Area,E01030218,Suffolk Coastal 012F,Investigation complete; no suspect identified
5847e5fee050c87347283361bd5365d6c5cab0e4c8699bd9526a5fdb6b0cc9d4,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.730678,52.038222,On or near Shopping Area,E01029920,Babergh 007H,Investigation complete; no suspect identified
6a6eb8ca8b554dd374098ccb66ca46be90080a0746377b026d6c30a983a93224,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.750961,52.028711,On or near RECREATION WALK,E01029887,Babergh 008B,Investigation complete; no suspect identified
9783d9776a514612209951847bd31017bd7a7fd1978ddf5743446a327e83ee61,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.769043,52.207340,On or near Park/Open Space,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
9289fa4caff8b41e16c439ece1e90902701a0143d3630e58a8e93404ea8f6538,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.627184,52.148472,On or near CRESSLANDS LANE,E01030099,St Edmundsbury 010A,Investigation complete; no suspect identified
9e64255b9068c675a65909664d82e32c17ffe0e62b4e5c1fec749095cca7b091,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.595322,52.320480,On or near CHURCH ROAD,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
4afe0b42e718233150119f7f616b6c9e55752d150d31dc98dd332956c1d807c2,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.415036,52.088272,On or near Pedestrian Subway,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
4147392b63f0c8e844f5cc826b5f67923a1bb67b59599516e0ca7c8b3d7c4227,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.728762,52.447808,On or near ARBOR LANE,E01030272,Waveney 012E,Investigation complete; no suspect identified
e262e87e537a22063d374889d0fcc8d4424a65a1f47c8258fe1eaeedf57be01b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.243188,52.305212,On or near ST MARY'S CLOSE,E01030058,Mid Suffolk 001B,Investigation complete; no suspect identified
9553ffb9a75fa4cd338691003d079b31de578fd06230a9ab9acd5159e5822c29,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.185664,52.058557,On or near MANDY CLOSE,E01030003,Ipswich 008B,Investigation complete; no suspect identified
b4e16006b06c6b20e2b56663a1a9210f4cb7f026db651e8954721cd8df2e7d3b,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.070775,51.989164,On or near LINK LANE,E01029883,Babergh 010D,Investigation complete; no suspect identified
2fd46e82b2ec1d3785180d53f742038d960e4a725cb94300de0b7b4a64098677,2013-07,Suffolk Constabulary,Suffolk Constabulary,1.096994,52.290855,On or near A140,E01030087,Mid Suffolk 007D,Investigation complete; no suspect identified
ca645e5debe4f5c4f88415b2b6480d2056c21e2fe165e0fbbac3bf10d4ee602f,2013-07,Suffolk Constabulary,Suffolk Constabulary,0.392247,52.250420,On or near BARTONS PLACE,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
