Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c382c1791fdd92389036738c03cca271d52e92c70a4329eacf202f44d1d7d0d2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.941787,51.869521,On or near WESLEY WAY,W01000623,Pembrokeshire 004D,Investigation complete; no suspect identified
365007a2d143f7be03979693070c4871c160e927397f2712f56a7358deb6a26c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161703,51.677095,On or near STATION ROAD,W01000733,Carmarthenshire 026E,Suspect charged
8d2009f1c8b86c68331257c65cce0cc6cbf07a443f971931d86c54b83788ee56,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.162744,51.684962,On or near HEOL GORING,W01000653,Carmarthenshire 023A,Suspect charged
80832c1c4f604e831341f88aeafdc10b93992562439b275b014f5fdb35412fba,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.309619,51.855599,On or near Shopping Area,W01000641,Carmarthenshire 008A,Offender given a caution
f4d7d450c48f941477e4553de2d4c070a7fc654c03c49ad1d345fabea09711cf,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161908,51.682307,On or near FREDERICK STREET,W01000654,Carmarthenshire 023B,Suspect charged
7918c0b63c74a8aaad5d2a73b0d5915a5c506180186dcf8601b2edbeae2158df,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.991891,51.874548,On or near PARC CAWDOR,W01000677,Carmarthenshire 004B,Suspect charged
f5f9b655bebe64b38685991f229f5f32430cebf30ad5db8971e9d9ec66cd7991,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.152641,51.671146,On or near PEN-Y-MORFA,W01000659,Carmarthenshire 026A,Suspect charged
5e609334672cb9e814bc87c4c28d51251a2de440fc2fe39f21b23fad9552771b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.869712,51.809680,On or near HALL STREET,W01000718,Carmarthenshire 010D,Suspect charged
5d7c74d0f8fd03cab5665fbe23e8c848eabb98abc78c0c0a4039c9740040dbac,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.983654,51.780449,On or near PARC PENRHIW,W01000627,Carmarthenshire 013C,Suspect charged
5d7c74d0f8fd03cab5665fbe23e8c848eabb98abc78c0c0a4039c9740040dbac,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.983654,51.780449,On or near PARC PENRHIW,W01000627,Carmarthenshire 013C,Suspect charged
09a7015d00b749d0ac3b5671ed73947f759d93fc58004d1ff0743f8a6f206cbb,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.162610,51.680639,On or near JOHN STREET,W01000654,Carmarthenshire 023B,Suspect charged
a64e16e42931710d6222b1b2bc7b12a94212f4150cfd89077c5888e64a0dcd06,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.007719,51.776515,On or near FFORESTFACH,W01000731,Carmarthenshire 017C,Suspect charged
930e6c717bcddd97217ff404f282352d354ee29bce3216352e21bea9a75955bf,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.988466,51.887465,On or near THOMAS TERRACE,W01000677,Carmarthenshire 004B,Suspect charged
930e6c717bcddd97217ff404f282352d354ee29bce3216352e21bea9a75955bf,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.988466,51.887465,On or near THOMAS TERRACE,W01000677,Carmarthenshire 004B,Suspect charged
faff27256e104d64af6876e2fe6a3aa11622aba783b04d548a3eec6831585812,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.256556,51.684815,On or near HEOL PANTYCELYN,W01000711,Carmarthenshire 021E,Suspect charged
77219f22b1c7dec4a2952a917e9606dafb11e9faa6c61382dc63367bbfb52223,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.048268,51.819132,On or near CWRT-Y-GLYN,W01000684,Carmarthenshire 005D,Suspect charged
694a5000563be4ec28ad40b5fc623155da6bb480c0bf812b2fb3aa65fd6fd5d1,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161437,51.674843,On or near CLOS GATHEN,W01000734,Carmarthenshire 026F,Suspect charged
c8d82a4836c11e0209cf400d1b99a58e455d47a1c6e3fb574afe05e81166c4fd,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.143723,51.670968,On or near LOWER TROSTRE ROAD,W01001923,Carmarthenshire 026G,Offender given penalty notice
b6c6f575546e19836072739fea074666a628002f34350821ccc1997ff5db70a7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161437,51.674843,On or near CLOS GATHEN,W01000734,Carmarthenshire 026F,Suspect charged
e1c7e15951d848d4f424075f8b8ed1a949d3c66f912626670f1e573f82b11cfe,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.158452,51.684151,On or near SWANFIELD PLACE,W01000703,Carmarthenshire 022A,Offender given a caution
505e02227c9826a7c826a067f62c45c8d2edb7400542eec28cea2b9593675661,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.164942,51.675848,On or near GLANMOR PLACE,W01000732,Carmarthenshire 026D,Suspect charged
b308ff932a9c7ca4a224e995c1f70d7ce16982a73048897a514f03bbfe79dec4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.157470,51.674457,On or near CRADOCK STREET,W01000734,Carmarthenshire 026F,Suspect charged
37d5108b3e70a2e75acdcb23f07ffcf351c26de9500d1b16ef7528e3e64f042d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161241,51.674064,On or near GREAT WESTERN CRESCENT,W01000733,Carmarthenshire 026E,Suspect charged
02784a7bd6e68569574db6aacfa4f27d7076bae3ae422a057538b50022abc223,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.163304,51.677290,On or near PEMBERTON STREET,W01000732,Carmarthenshire 026D,Suspect charged
0484ab7370b6f99301035bf7fadeff2879e824dc7c55bb2574ee8a22a0d02c2a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.301238,51.862958,On or near PROSSER CLOSE,W01000638,Carmarthenshire 007B,Offender given a caution
02946aaa1468f1494389acb62afaac0064fe1bc1a03441c3176ecf71c458a22d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.165359,51.680966,On or near Police Station,W01000654,Carmarthenshire 023B,Suspect charged
02946aaa1468f1494389acb62afaac0064fe1bc1a03441c3176ecf71c458a22d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.165359,51.680966,On or near Police Station,W01000654,Carmarthenshire 023B,Suspect charged
02946aaa1468f1494389acb62afaac0064fe1bc1a03441c3176ecf71c458a22d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.165359,51.680966,On or near Police Station,W01000654,Carmarthenshire 023B,Suspect charged
d9f473d46911def5d217bce63668baf43c5bdbe10bc0974d04f3b35f403f5692,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.156787,51.675315,On or near DILLWYN STREET,W01000734,Carmarthenshire 026F,Suspect charged
fbf380612d42e11e84ae54af18a47536fd09fe49eb5516e6e6af6189f28c48c1,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.308395,51.741695,On or near LLYS GWENLLIAN,W01000670,Carmarthenshire 018A,Offender given a caution
4f8840d939a1b0d168866c84de26366eb75360a7740ba7c54eef90c153f0ea07,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.159377,51.676239,On or near CLOS SANT PAUL,W01000733,Carmarthenshire 026E,Suspect charged
104a15eb72a71edc269efe5277e2fb6b4201b71199934689abf6689868af58bb,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.310036,51.857785,On or near MORLEY STREET,W01000641,Carmarthenshire 008A,Suspect charged
8ba17828925e7f87e9ee129a1dfeb2aee64c3a8abceaa3f4ffe2c5781cafd745,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.153532,51.689610,On or near WAUN ROAD,W01000704,Carmarthenshire 022B,Suspect charged
6cdf4cd240e78b22f1346f2b97a6121821004090f5bdbc2ee87010bd7d51bd78,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.144246,51.694582,On or near DANYCWM,W01000655,Carmarthenshire 020C,Suspect charged
6cdf4cd240e78b22f1346f2b97a6121821004090f5bdbc2ee87010bd7d51bd78,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.144246,51.694582,On or near DANYCWM,W01000655,Carmarthenshire 020C,Suspect charged
1f5a22885f2a2f3de1c28c0a8a2bca9ea6bbb84aae8d8bc6e78881e4042bf5ed,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.163304,51.680024,On or near STATION ROAD,W01000654,Carmarthenshire 023B,Suspect charged
44a93cd47ceafa7355009fbd63cfffd6e40314d5288ede73467c94162e067785,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,,,No location,,,Suspect charged
705f3fdcf9023a6910bdaf287f1ae348195671cacab8ef41388200f7337428dd,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.202621,51.759229,On or near Y DRIM,W01000662,Carmarthenshire 016A,Offender given a caution
7f756dcdc67432ab4fe23c69e2fab998e9b8c548ca13137e49b46dce97697c33,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.101415,51.670852,On or near PARC BERWIG,W01000635,Carmarthenshire 025A,Suspect charged
1c32c54561481522f6bca90804ca8f5fecef49671964d62641489a4115bdba58,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.158605,51.674598,On or near MARSH STREET,W01000734,Carmarthenshire 026F,Suspect charged
048e690a97832fade7b5c95ea940ee384253ca8c5089b473ce05dd45ce99dc78,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.167069,51.671636,On or near CAROLINE STREET,W01000660,Carmarthenshire 026B,Offender given a caution
11d1c0a2bf14c993998c404919c2877c442030805e4c239a148517f3b6f2ac05,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.158912,51.681975,On or near Shopping Area,W01000654,Carmarthenshire 023B,Offender given a caution
f03dacc07ee060fe470bd648dffe6d9cc4fba2b0e00ed5b8cd6451ce213a47e7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.167069,51.671636,On or near CAROLINE STREET,W01000660,Carmarthenshire 026B,Offender given a caution
c18ccf03c300073a7c6657d8f218e693ed51573652ce79e0e27e30f5d9e4e3f0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161719,51.679550,On or near INKERMAN STREET,W01000733,Carmarthenshire 026E,Offender given a caution
7e2045f6998452ebcbd66fc1a4f874786417bec9114d9a290608c98cb84c97cd,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.992017,51.799155,On or near HEOL-Y-WYRDDOL,W01000714,Carmarthenshire 013D,Suspect charged
b1e6f90910b05e68ef003086bdbcadf29d1000a8167479203d407b12788ff290,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.089704,51.797423,On or near CARMARTHEN ROAD,W01000697,Carmarthenshire 015A,Suspect charged
2653805c0f8de882a48bd6281b64051a80282dd417452520d5179b0e00e1cad9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.304718,51.857170,On or near KING STREET,W01000641,Carmarthenshire 008A,Offender given a caution
c9b4a2e010c959dc6d61be935bb4a4ea50c51962d02bf08e0925dbf3a42a153f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.002823,51.887455,On or near Sports/Recreation Area,W01000676,Carmarthenshire 004A,Offender given a caution
4653b9f8321d3d22c4ed7c7811cd16bb96ac13a107f6b511b9afc68184fc4229,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.982947,51.791773,On or near Police Station,W01000626,Carmarthenshire 013B,Suspect charged
05a76d88d24258e58f2cc96254770b8ac27130aff56aa412030d11e4b3b6d13b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.304718,51.857170,On or near KING STREET,W01000641,Carmarthenshire 008A,Suspect charged
05a76d88d24258e58f2cc96254770b8ac27130aff56aa412030d11e4b3b6d13b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.304718,51.857170,On or near KING STREET,W01000641,Carmarthenshire 008A,Suspect charged
1abd2fb876659079345a0e4f509720a14a9c1baebcabf3ca944a458f69c029d9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.880941,51.939175,On or near RHYD Y FRO,W01000687,Carmarthenshire 004C,Offender given penalty notice
280395c2671531e57ba8724b54e6e8c48f8d8404751567c2ae4d8d7bd8992ac8,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.178291,51.780608,On or near BRANDYWAY,W01000717,Carmarthenshire 016E,Suspect charged
c3b6484ebec673a972bd08ae26e301bd8e554b8bc55bcdcbfa242054838ba418,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.173461,51.683703,On or near PEMBREY ROAD,W01001925,Carmarthenshire 023F,Offender given a caution
5bf8fdafa7ebb2e10282aa112652c7221568a4e212b6ba45cf29debeeb92b7ed,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.155502,51.681139,On or near WERN ROAD,W01000629,Carmarthenshire 024B,Suspect charged
ea56a90e9d783b080734d09abc4302e791770cff6e135b03c8b1f0e6fce06e88,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.007719,51.776515,On or near FFORESTFACH,W01000731,Carmarthenshire 017C,Suspect charged
ef1f59bed63d5bde6905ff824e0886582ebc8fce153ae93b66c0f4b4d275052e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.993655,51.882575,On or near STRYD Y FARCHNAD,W01000677,Carmarthenshire 004B,Suspect charged
9b3a3f06584745d82e50e5fe6ee68e8701961e76b0246242e7a44e782de1ebbb,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.048702,51.797048,On or near GARNFOEL,W01000713,Carmarthenshire 015E,Suspect charged
24cf2a995dd6f064a0bf21f4510c4fe226a754039aa96a9e4979989ad0b47c69,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.982249,51.794366,On or near UNION STREET,W01000715,Carmarthenshire 013E,Offender given a caution
449b6bde141802095b3e21b8aa320dbfdd3294561268c0079083b25b3a88bd5a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.988724,51.793213,On or near STRYD FAWR,W01000626,Carmarthenshire 013B,Offender given a caution
aa95052c6b26dad437158807c386a2bea66ad7c6c62734484487ba8a45858cb3,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.990722,51.791174,On or near WIND STREET,W01000626,Carmarthenshire 013B,Offender given a caution
466923a1781048d376e280d20c8ce2b6c608f9b9e4e67cbca6fba57f7916dc13,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161529,51.676478,On or near STATION ROAD,W01000733,Carmarthenshire 026E,Suspect charged
9ef389783e040373f97e0160bbf9a4b671178905ee734427df792428982bae49,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.159322,51.682687,On or near MARKET STREET,W01000703,Carmarthenshire 022A,Suspect charged
9ef389783e040373f97e0160bbf9a4b671178905ee734427df792428982bae49,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.159322,51.682687,On or near MARKET STREET,W01000703,Carmarthenshire 022A,Suspect charged
d345501892ec8382f6e8a6b47484ce23f61553dc3cfc88342da885f4ae4174ed,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.211469,51.688227,On or near PWLL ROAD,W01001925,Carmarthenshire 023F,Offender given a caution
4913e51ad189d9a76b263298211f5e38abdc38fd7293a918812d10b746d7887f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161847,51.681031,On or near COWELL STREET,W01000654,Carmarthenshire 023B,Suspect charged
4913e51ad189d9a76b263298211f5e38abdc38fd7293a918812d10b746d7887f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161847,51.681031,On or near COWELL STREET,W01000654,Carmarthenshire 023B,Suspect charged
9d2286344b2bbce5bde79376b20bddb7182f351fe11d64f852e99889874a729c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.990722,51.791174,On or near WIND STREET,W01000626,Carmarthenshire 013B,Offender given a caution
cdab10e7f228f28e3f5bcdfd437a15c9065c93afa26813bd0b79aa205b451142,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.173444,51.782928,On or near PARC-Y-MYNACH,W01000717,Carmarthenshire 016E,Suspect charged
83121127757c1fba80d9be7affca35a46a7e007703d55777da6e68d42c56687f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.988724,51.793213,On or near STRYD FAWR,W01000626,Carmarthenshire 013B,Offender given penalty notice
0a449f867c52fe2f4c16e894239ef8f1127333b9eafb0dee6e0c57e213eb0a79,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.118781,51.683480,On or near DWYFOR,W01000707,Carmarthenshire 025D,Suspect charged
dcf2f6ef4e38e1ed6401253f38d6e93b37469c86d77cbbf8fc1f9638f8e7f846,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.305462,51.741842,On or near WATER STREET,W01000670,Carmarthenshire 018A,Offender given a caution
b78a79af3a9a6c7b5c8766f1518c69af9b9de17369eea375787bd7c75e4cc1fe,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.167483,51.680298,On or near OLD CASTLE ROAD,W01000654,Carmarthenshire 023B,Suspect charged
3320e5c9844678e53c6019ee522ab215402c3bd771276a8541edf315389fc69e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.062049,51.714462,On or near HEOL LLWYN BEDW,W01000666,Carmarthenshire 017B,Suspect charged
6434fac60eae636084f82c0fe8838cf20ebfd303c3f7f8bae8225999363dc084,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.154813,51.680036,On or near MYRTLE TERRACE,W01000629,Carmarthenshire 024B,Unable to prosecute suspect
402ec778c257232fc2334d131161c58aff9c17df204f227de11959730778325c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.144230,52.304956,On or near HEOL ISLWYN,W01000538,Ceredigion 005C,Unable to prosecute suspect
eb9650aea509fe5baeacbfe8ad9df843297f7deaa62d7a50e583134bdfd7eb08,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.984076,51.794642,On or near SCARROWSCANT LANE,W01000573,Pembrokeshire 006B,Unable to prosecute suspect
c00fe1da3678a52a8c426bb1e064fb4a009e5956364b9a77f6ca34e5c1a45547,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.195790,51.730898,On or near TOWER VIEW,W01000614,Pembrokeshire 008D,Unable to prosecute suspect
792a90399d7d38984ef9f4d104c2544bbab62f1afd86e4a492b6d3928c40d677,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.052645,51.803076,On or near STRYD Y BONT,W01000713,Carmarthenshire 015E,Unable to prosecute suspect
e235d121a0f2cea0712fda6fc195a25f715d7486b8a381b5cafaf42d2f440555,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.160618,51.680433,On or near UPPER INKERMAN STREET,W01000733,Carmarthenshire 026E,Unable to prosecute suspect
c83c0b4308bc6d01050f83644de443c712fddeefe8e3654939857255147f2bb6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.374619,52.245423,On or near THE RISE,W01000455,Powys 013B,Unable to prosecute suspect
d54392e17b5061ad3ffd4339d1ee926a831765532b62c5b309e7171cfdeab374,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.682153,52.083409,On or near MAESH YFRYD,W01000613,Pembrokeshire 001E,Unable to prosecute suspect
916f852496f10ebaf6cdb2a6ab7c2d76c5e557c22512827beee8997fa3483ccd,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.976157,51.797290,On or near MILFORD ROAD,W01000573,Pembrokeshire 006B,Unable to prosecute suspect
80386404275e2f81768bbb8c82acb3e165e40bd74ddb8557236d36a214f74299,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.050907,51.714848,On or near GLEBELANDS,W01000591,Pembrokeshire 012C,Unable to prosecute suspect
9b08264b564319140642e68f81d251a61422cc58bb99c35a6be921a3a15a2149,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.316080,51.860382,On or near LLYS FFYNNON,W01000637,Carmarthenshire 007A,Unable to prosecute suspect
1dfb754938c0a5e7f228985f01bdbf3a6d5eb7d7540974ac81917478cb026faa,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.974324,51.813291,On or near PRIMROSE DRIVE,W01000569,Pembrokeshire 005B,Unable to prosecute suspect
5ab414a0b2ad97e8324245e82ea1b0ebba00a9cda4a256c1d3ab3c6f00a4fec0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.976113,51.787380,On or near WOODLANDS PARK,W01000586,Pembrokeshire 006C,Unable to prosecute suspect
061231aaf5255185d729b416109d4ef3bad05cd0dd2cafbcadf4e2acc63c300c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.942502,51.685166,On or near LAVINIA DRIVE,W01000605,Pembrokeshire 013F,Unable to prosecute suspect
0f8af33a1719b9b61e1fa054ddd39a1132db560569411474172dc3c901885f4b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.351058,52.636986,On or near NEW ROAD,W01000460,Powys 006B,Unable to prosecute suspect
2b71c8797d5f0a611e2633a43191a8ad3d16dc4ee2fc73330fb44ff5d668f1d7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.403292,52.021103,On or near GER Y LLAN,W01000688,Carmarthenshire 003B,Unable to prosecute suspect
4d931f5551d021e3e4263f86219ffdb6f434c92437b0e571ea62bd4b1b6a8736,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.068160,52.431656,On or near HILLSIDE ESTATE,W01000548,Ceredigion 001D,Unable to prosecute suspect
90ea6007d3802e8d12c3112fe00471c6adaa667388f21ee804c070b286076711,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.931015,51.695265,On or near Sports/Recreation Area,W01000601,Pembrokeshire 013B,Unable to prosecute suspect
c46d3f513a9a99a05f9396dc80551e3ba932ccb5f8808c564df8a768fec06128,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.039711,51.713925,On or near Theatre/Concert Hall,W01000594,Pembrokeshire 012E,Unable to prosecute suspect
f44075f4bdd436ea80cbac2d091b8ac325450aa9b993350f6f2692f5ebce8fd4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.985139,51.796468,On or near SNOWDROP CLOSE,W01000571,Pembrokeshire 006A,Unable to prosecute suspect
12149993d2632dcf3303a81e40747a58c753258c01b8c22f3b79a31af71ce70d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.312126,52.512718,On or near Supermarket,W01000480,Powys 008A,Unable to prosecute suspect
6db9fa1df580322623712f48ffaeca04f2153436c295e4293d621156ebb94a14,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,,,No location,,,Unable to prosecute suspect
427738997d3ad64c4fcc919089a3f521d88f5e55751e24bfd17fb0fdde834745,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.071157,52.539032,On or near FIR COURT AVENUE,W01000434,Powys 007A,Unable to prosecute suspect
ad0537154697075dc1ac0ec65598bd639beb6271919c8ab7c9ca289bfb5ff8a3,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.363431,52.241201,On or near CEFN MORFA,W01000456,Powys 013C,Unable to prosecute suspect
6c5542043fe25aab97d8434d960612724cd7d38887641f2eaa88a43ade6f7641,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.995946,51.844086,On or near HEOL PEN STOROM,W01000681,Carmarthenshire 011B,Unable to prosecute suspect
57d3494da1529a9b753842894d623202416ea0134c6fd2ba321d8f793cc03046,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.844513,51.810375,On or near Parking Area,W01000719,Carmarthenshire 010E,Unable to prosecute suspect
c2fa276b3ca14aac6d78fcfd5fd80db4fd71ef4b4a88149419254f73afd0759d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.985525,51.800982,On or near HAWTHORN RISE,W01000571,Pembrokeshire 006A,Unable to prosecute suspect
d718c915e2ccabed366fc42155768ca114ac378d0e33963b4202dff945c9bdc2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.325407,51.856475,On or near ASH GROVE,W01000643,Carmarthenshire 006A,Unable to prosecute suspect
5296b8d10a08593680b7d7e055e784a92382d692649565b29c64a26786aaf1ab,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.993193,51.754487,On or near GREENHALL PARK,W01000575,Pembrokeshire 008C,Unable to prosecute suspect
4a9d42d0cb2a78e1cdaac968e5ee57b22d9b8669328ced81454032cf68cc2819,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.172131,51.685535,On or near CLOS CAER ELMS,W01000653,Carmarthenshire 023A,Unable to prosecute suspect
7941319a41aa4f5f7e566f9e7eb094709ee6f0da7dc215fb0437973591c54f07,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.285181,51.869116,On or near MOSTYN AVENUE,W01000640,Carmarthenshire 007D,Unable to prosecute suspect
e57374071cad269a64236774b60c6cfd4c301f1e2ca31eb91248365961332cf1,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.932175,51.676286,On or near LONG MAINS,W01000606,Pembrokeshire 015B,Unable to prosecute suspect
08d371389016713b5b0cc819922d4c44bb9abd4d5b3514028f44cd2a7e2006ae,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.309012,51.855926,On or near GREYFRIARS,W01000641,Carmarthenshire 008A,Unable to prosecute suspect
aeae7072fa2927fc8860648af2b49f313cc278422c69422e55b6aff0c7257451,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.137415,51.683808,On or near GLYNCOED TERRACE,W01000628,Carmarthenshire 024A,Unable to prosecute suspect
f024ea15a45c9116fb2db364b9581748253643e7bf822c7d066accea02af39fc,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.772891,52.079577,On or near ARGALL AVENUE,W01000678,Carmarthenshire 002C,Unable to prosecute suspect
aac1f72c21fb6511076e7c90d55e044b9bc29192db5e26b87a4e10380c10aa16,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.713535,51.731881,On or near SHILLINGFORD PARK,W01000576,Pembrokeshire 011D,Unable to prosecute suspect
3e51d97c4f94a2a5d4d252f001b890783d93923cdd83ba5f049e5e711f8344d0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.033686,51.722112,On or near HOWARTH CLOSE,W01000594,Pembrokeshire 012E,Unable to prosecute suspect
7feeb99a4c397fdfc857aa2f48cd9d1c66e51d8f5067293f4297352fbbf58be8,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.836582,52.411241,On or near MAESYRAWEL,W01000543,Ceredigion 011C,Unable to prosecute suspect
e8371ffa66231bcb359882a9e4a5b6094871c0d64d78293b240c287cc71d4189,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.795098,51.647236,On or near WARLOW'S MEADOW,W01000584,Pembrokeshire 014C,Unable to prosecute suspect
2fa8db7a729bc1bc2517995e2808a9faaaf904b4197d1c8773a4ed22f6584876,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.193321,52.614757,On or near BRITHDIR LANE,W01000428,Powys 005A,Unable to prosecute suspect
dbae6481d8489c48105516433ce9766c2a35e9b04185ab7949cf44b3dec2ff7e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.659440,52.084148,On or near WILLIAM STREET,W01000510,Ceredigion 009D,Unable to prosecute suspect
7bdcbf4b71ff09bfd4a14dc6063ded091121d22d6e28018836f0d4b1f083e15d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.149723,51.682207,On or near CLOS YR YSGOL,W01000630,Carmarthenshire 024C,Unable to prosecute suspect
