Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
90f66078e206b4a604554e5a01482432f608e95cd443f2f3006dad2d7b5c1c77,2014-03,Essex Police,Essex Police,0.888767,51.868204,On or near COTTONWOOD CLOSE,E01033723,Colchester 015G,Investigation complete; no suspect identified
0e499cf7bcd9602dde98a5272e6f0dbb2e85762607605df777a1819fd7376930,2014-03,Essex Police,Essex Police,0.239041,52.022570,On or near HIGH STREET,E01022076,Uttlesford 002B,Defendant found not guilty
a6d54a44cea061f3b8ef84216ae7675ad835480c2587b9d153247b01d0d90d0c,2014-03,Essex Police,Essex Police,0.724423,51.546563,On or near ELY ROAD,E01015869,Southend-on-Sea 006A,Offender ordered to pay compensation
0139fabdb015b944e4c2aaa709409477a637d0b6ba6b41eaa2ebaba679988ec3,2014-03,Essex Police,Essex Police,0.895335,51.889691,On or near BALKERNE GARDENS,E01021646,Colchester 007A,Offender given community sentence
ae397a518e65f845b36343b88c04b8bd9983f8ffb23b5de159afaf4e3e15dc97,2014-03,Essex Police,Essex Police,0.114046,51.702135,On or near HOMEFIELD CLOSE,E01021762,Epping Forest 005C,Defendant found not guilty
8545fdff7c10b14c1cc51f88889a734265fdb8a21dc6ebee1bc7020fce91a563,2014-03,Essex Police,Essex Police,0.552410,51.879134,On or near Tofts Walk,E01021365,Braintree 009D,Offender sent to prison
80c5c132e5c320b5e1348f618987f9d8bc615bc6911edd565f7b6186c4ac9037,2014-03,Essex Police,Essex Police,0.289465,51.501110,On or near CORRAN WAY,E01015930,Thurrock 007D,Offender given community sentence
9171fac950f37f11947a1935f7223aba929badd1fafc7fd4f400a61633e2f89e,2014-03,Essex Police,Essex Police,0.915602,51.872264,On or near Supermarket,E01021667,Colchester 016F,Offender given community sentence
885a49b7921f553dbfda9ad60bc087f39797ecf6b571c7d5a829b50a648b3fd8,2014-03,Essex Police,Essex Police,0.086303,51.771334,On or near Hospital,E01021843,Harlow 004E,Offender sent to prison
654634105c1fdc047a427809356ae195aef0ecaa5fe4d18d86f09235661ad2b4,2014-03,Essex Police,Essex Police,0.712013,51.538486,On or near Nightclub,E01015852,Southend-on-Sea 015B,Offender sent to prison
e69c252aecb82ae60aa35258d275e003b12602ed34ca54e13b3b56cd06113719,2014-03,Essex Police,Essex Police,0.462621,51.571346,On or near Parking Area,E01021318,Basildon 015C,Offender given suspended prison sentence
a79e716273bbf9ca2f3c5f659e6f65ebf8ccc1874cdfde27608cc6bcb48de737,2014-03,Essex Police,Essex Police,0.830150,51.888121,On or near ESSEX YEOMANRY WAY,E01021718,Colchester 012A,Offender sent to prison
8dc9edb15885160b978a8da0e936bf5251ad7549e7af03c141afa6020502fe97,2014-03,Essex Police,Essex Police,0.700224,51.567844,On or near Airport/Airfield,E01021956,Rochford 007E,Offender given conditional discharge
74a4a820b18bef1b3206f9bb4a88a111e350880772e8a67c8a23b14cd6fa5ad5,2014-03,Essex Police,Essex Police,0.684702,51.545167,On or near LONDON ROAD,E01015832,Southend-on-Sea 012F,Offender given conditional discharge
000ca2cddc6242e5e1d15660901ae2285bfd233b407e72021cd09ea81b3cdb43,2014-03,Essex Police,Essex Police,0.693976,51.539541,On or near HAMLET COURT ROAD,E01015855,Southend-on-Sea 015E,Offender sent to prison
ee8d352f17b10bc44c8c2d5a4041184353851be63b1f5d3f1ab787d8387ed888,2014-03,Essex Police,Essex Police,0.711264,51.538980,On or near Parking Area,E01015854,Southend-on-Sea 015D,Offender given community sentence
4c230f37814ba9e444cbc42503c824af40367cc1e8fb3464274884109d81292a,2014-03,Essex Police,Essex Police,1.146887,51.784903,On or near TRAFALGAR ROAD,E01022037,Tendring 017D,Offender fined
4178b7d44c19c648ae82e8722559facc9085f609308adb770e12f06bf19e7a95,2014-03,Essex Police,Essex Police,0.918776,51.893455,On or near Supermarket,E01021704,Colchester 022F,Defendant found not guilty
477483b298802f0ada2c4b1a629e8e502e2038136d0c1ba4ca6efe8299c478d2,2014-03,Essex Police,Essex Police,0.425778,51.584380,On or near WALNUT CLOSE,E01021263,Basildon 010C,Offender sent to prison
24fe13d7d89828e1a5e56e8a37a222a4007deca4a98feaa87ba28eb3518012a6,2014-03,Essex Police,Essex Police,0.822149,51.624566,On or near OYSTER CLOSE,E01021880,Maldon 008E,Offender given suspended prison sentence
069f86f4fd39c3ea25829d8825d44500a86b07a125dad5f614b80a20cccd7987,2014-03,Essex Police,Essex Police,0.475387,51.732801,On or near Shopping Area,E01033140,Chelmsford 010F,Offender otherwise dealt with
aa988191d6c16489c8cd64a895ff494e9bca6c2569a7b88ac766dfb1fa9f11d0,2014-03,Essex Police,Essex Police,0.914949,51.883063,On or near KING STEPHEN ROAD,E01021687,Colchester 011E,Offender given community sentence
5bcac588240ee2fafc0c65e388c241e6209fac4c79104ffa12a039ef91098a49,2014-03,Essex Police,Essex Police,0.282488,51.487496,On or near Shopping Area,E01016011,Thurrock 015B,Offender given community sentence
e51759a58b35abd1e8db140251d8c04c019e19482cfb6df0b913dbb20103c16a,2014-03,Essex Police,Essex Police,0.295032,51.610950,On or near FIRSGROVE CRESCENT,E01033064,Brentwood 007G,Defendant found not guilty
67ef1f67ae7460fe4888c94b8ac914f3f67837e0e22a08100b2df40fb8851caa,2014-03,Essex Police,Essex Police,0.241740,51.715631,On or near SHELLEY CLOSE,E01021802,Epping Forest 004D,Offender sent to prison
e21839be114ebcd60becea5ddab652db4ac4d54563a2778e9be8bc99202018cd,2014-03,Essex Police,Essex Police,0.709743,51.544690,On or near Police Station,E01015895,Southend-on-Sea 010A,Offender fined
d2fda20628c7ddde5bcd5e4cfbd9c424e08d7b38997672b339c10789b90b698b,2014-03,Essex Police,Essex Police,0.897315,51.891773,On or near NUNN'S ROAD,E01021649,Colchester 007D,Offender given suspended prison sentence
ca3f9394c8695471126c1be4ca0502574cf163ad0333718e3457eade02b027b1,2014-03,Essex Police,Essex Police,0.304262,51.620364,On or near MOORES PLACE,E01021436,Brentwood 007B,Offender given community sentence
aacef85ee1e1d96155d8faeb92912f1346dd091b03e3657176abd062f4d186bc,2014-03,Essex Police,Essex Police,0.472257,51.733569,On or near Shopping Area,E01033141,Chelmsford 010G,Offender given community sentence
b8cf06092c1798b4c09666bc2d3dd7e58f69a2da13f0ca628a5512392f37980e,2014-03,Essex Police,Essex Police,0.331654,51.473137,On or near FALCON AVENUE,E01015952,Thurrock 017B,Offender sent to prison
7c6d9d76a104de0aadb64cde035855b77c38e7d55ae7d91fc6e9b7e316454b23,2014-03,Essex Police,Essex Police,0.111105,51.699284,On or near Nightclub,E01021762,Epping Forest 005C,Offender otherwise dealt with
85a340544c44816a30c6ad8e6fd5c5c1c6a2805f1bd42c666308f91f38faedc3,2014-03,Essex Police,Essex Police,0.458240,51.569324,On or near Supermarket,E01021318,Basildon 015C,Offender given suspended prison sentence
4c78bc7a716a3339c4daaabc19f9dbc324baff18587e0cc0c9e9fb75cbf21e23,2014-03,Essex Police,Essex Police,0.793316,51.539519,On or near Parking Area,E01015880,Southend-on-Sea 013E,Offender sent to prison
acabd631a9e0195924bfa7d387adf4cd0af0c578535f9d316a56dcef5dbcda37,2014-03,Essex Police,Essex Police,0.907575,51.864054,On or near STANSTED ROAD,E01021638,Colchester 018B,Offender given community sentence
ab5c8ed726614209a2b33b5c358c0a8aa526d44d6a1e8f194c460c9063d083e4,2014-03,Essex Police,Essex Police,0.098220,51.773883,On or near AMBERRY COURT,E01021851,Harlow 003C,Offender fined
b6b8911daa4c58e515118c9bb866bea08d5842be9558afa45d17be4bd241d07b,2014-03,Essex Police,Essex Police,0.324764,51.485181,On or near HATHAWAY ROAD,E01015958,Thurrock 009B,Offender given community sentence
3762c10c99cdd5b8e1e99025e4847dc18b3b4f1bc94b48a7bf956101e63df40a,2014-03,Essex Police,Essex Police,1.150380,51.797348,On or near Petrol Station,E01021970,Tendring 016A,Offender given suspended prison sentence
d10b70728f32b2c47275a40a126f59e81d9c874117ec36074ca0ea4ba68d71dc,2014-03,Essex Police,Essex Police,0.558840,51.877744,On or near RAILWAY STREET,E01033458,Braintree 009E,Offender given conditional discharge
32fbc6d17eef597b28b6dc744ab463c818755d1c356aac41f8b14ac7c1865f62,2014-03,Essex Police,Essex Police,1.150380,51.797348,On or near Petrol Station,E01021970,Tendring 016A,Offender given community sentence
5e622219ba97112cec14b28055b60cd1788a0eab4af7ae8360efa4a583149d38,2014-03,Essex Police,Essex Police,0.414335,51.571666,On or near CUMBERLAND DRIVE,E01021275,Basildon 014B,Offender sent to prison
e9dc9c02deefc818cbbffae20e198c8c206dbe35c46938a93a4a48ff653338ba,2014-03,Essex Police,Essex Police,1.149490,51.790419,On or near ROSEMARY ROAD WEST,E01022026,Tendring 016C,Offender sent to prison
143c4c42cac7a482b6b98488ad968ec624294e2db07b3458aa7749a6ea46ef33,2014-03,Essex Police,Essex Police,0.691952,51.550451,On or near SPRINGFIELD DRIVE,E01015904,Southend-on-Sea 007D,Defendant found not guilty
6c8d495f003577093aa677e02dca8f89ba27237b7cec92830b53ef3a5862caef,2014-03,Essex Police,Essex Police,0.559771,51.571766,On or near Petrol Station,E01021525,Castle Point 001D,Offender given suspended prison sentence
92daa5cfde224e9988eda009bc3bb1cb4c6b034f0c17cc2af1c6541b3b348a07,2014-03,Essex Police,Essex Police,0.083313,51.776270,On or near HERONS WOOD,E01021839,Harlow 004A,Offender given community sentence
8f52594aa67e1aed8357cd1b826436792cc305517ed08d52e04f112476250d6a,2014-03,Essex Police,Essex Police,0.354506,51.628414,On or near BOURNEBRIDGE CLOSE,E01021449,Brentwood 003B,Offender fined
e47038663c2567021b25710fb18b75d6db94b0cca5eee321f17a56ba0af8c757,2014-03,Essex Police,Essex Police,0.712369,51.536949,On or near CLIFFTOWN ROAD,E01015852,Southend-on-Sea 015B,Court case unable to proceed
3e7ba5d64f5f9981acef67fe6aa50bb0dfb171906b032a04e5d56e3165c5088a,2014-03,Essex Police,Essex Police,0.302207,51.620297,On or near HIGH STREET,E01021433,Brentwood 007A,Offender given community sentence
e3a089b5937046df9659cc6a58df410f2a6f4a60872206c928888f6e141894fd,2014-03,Essex Police,Essex Police,0.477535,51.737369,On or near ECKERSLEY ROAD,E01033141,Chelmsford 010G,Offender fined
61f1b4eb7b866350fe24fadfc96a3dc8ba2e7b9df81635f98f3bf654dc6ceafc,2014-03,Essex Police,Essex Police,0.716797,51.541802,On or near COLEMAN STREET,E01015895,Southend-on-Sea 010A,Offender given community sentence
140e56827fc943482dafbb8da63b55d8fc0ad3832f925cb97bd922cf0a5359bf,2014-03,Essex Police,Essex Police,0.693976,51.539541,On or near HAMLET COURT ROAD,E01015855,Southend-on-Sea 015E,Offender given suspended prison sentence
73e360638d69617294c22235b5182f0435db423bbd5f9349e93e8ae33742e17a,2014-03,Essex Police,Essex Police,1.275963,51.933865,On or near LEE ROAD,E01021999,Tendring 001C,Defendant found not guilty
d5926168e20199ea0c0693f659b547fae09537119b0e37676451efdbc2aed358,2014-03,Essex Police,Essex Police,0.294551,51.617731,On or near Police Station,E01021439,Brentwood 007C,Offender given community sentence
4794976422a7e491ee4fe76d1298af0600c3a90b338b6fda506c50965a8a3736,2014-03,Essex Police,Essex Police,0.283224,51.475413,On or near FLINT STREET,E01016012,Thurrock 015C,Offender given suspended prison sentence
2d977cbd073489569afba5d93fa5ce414ae9ac41c62ea52d1228451a1e9e6b84,2014-03,Essex Police,Essex Police,0.316734,51.476815,On or near Supermarket,E01015953,Thurrock 017C,Offender given community sentence
e5d128acd606d056ed3d0951adecb10465d2ab9e587772de6e6f44fa983220d0,2014-03,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Court case unable to proceed
20ef5cf0a2b9b79c19318c3d8ce7810a32f61c6bcd854b0cea25adbfa1b516c7,2014-03,Essex Police,Essex Police,0.635375,51.574652,On or near GLENWOOD AVENUE,E01021946,Rochford 009A,Offender given suspended prison sentence
65051262998e477981b8ff04ad2bf625c8bde5bb871f7280db40b62f18abcda9,2014-03,Essex Police,Essex Police,0.891788,51.889688,On or near POPE'S LANE,E01021646,Colchester 007A,Offender fined
5a3d518ff19d01c62c3e30a08b2b28e141c8606a0ad0fcd407b4cefa07ec9f46,2014-03,Essex Police,Essex Police,0.473830,51.736629,On or near Chelmsford Police Station,E01033141,Chelmsford 010G,Offender given suspended prison sentence
53c593b422902dd2856cfbdd89b55ca2f7d2fb537df227fc7c9001934a7b216a,2014-03,Essex Police,Essex Police,0.464070,51.737482,On or near RAINSFORD ROAD,E01021574,Chelmsford 010A,Offender given community sentence
b8aaa478fcc0d0f89c279e288ed563f48594a21a8b898ed7f74b92e1b0be8f7e,2014-03,Essex Police,Essex Police,0.551039,51.524067,On or near Petrol Station,E01021503,Castle Point 010D,Offender sent to prison
d9c797bd099efc3a2f48a1b8ae9ded4df8617b60069fa60dc473448d6d166f5e,2014-03,Essex Police,Essex Police,0.691400,51.547208,On or near RAMUZ DRIVE,E01015906,Southend-on-Sea 007F,Offender fined
d6ef2bd7e021964615ba0b453d7738a38d641eb958362d04dfe10564ffe20fef,2014-03,Essex Police,Essex Police,0.659766,51.541014,On or near ASHLEIGH DRIVE,E01015848,Southend-on-Sea 011D,Offender given suspended prison sentence
9a47ebe9a093d8ce5961fd4de381258a9aacf24d50244aa7834c1ca0fb75a0a5,2014-03,Essex Police,Essex Police,1.149822,51.802040,On or near KNOX ROAD,E01022042,Tendring 014A,Offender otherwise dealt with
9e8f7b6e6537df3f1fa609a05c3a718f120995a6d07263194f2b2437e4037c45,2014-03,Essex Police,Essex Police,0.908880,51.874598,On or near MULBERRY AVENUE,E01021665,Colchester 016D,Offender fined
b04712b0a6c4ace06d162c06bfed60e5f30d06ab360d7367052a5415c823dc5f,2014-03,Essex Police,Essex Police,0.461157,51.722264,On or near BROOKLANDS WALK,E01021578,Chelmsford 010B,Offender given community sentence
f7e20e90b48960e4f5d7fd1b6c05e4263e8348bb736b1e9f5ed6fdd9e0ebcc4c,2014-03,Essex Police,Essex Police,0.069413,51.749071,On or near LITTLE CATTINS,E01021865,Harlow 009E,Offender fined
459cbc85a9218914c24ee4e80ec7949fc099ac4b066eabadd5dee3c19b3bbec5,2014-03,Essex Police,Essex Police,0.473682,51.730490,On or near Pedestrian Subway,E01033140,Chelmsford 010F,Offender deprived of property
a1161e438641f3235b0f6515334ab186b8c60f2f3ba7b5d63da3345cf92ea247,2014-03,Essex Police,Essex Police,0.292499,51.475142,On or near PORTER CLOSE,E01016011,Thurrock 015B,Defendant found not guilty
2a85e46b9472ce6e865527bffa4ba421c4a91bb0f0c81009739383eb99392eaa,2014-03,Essex Police,Essex Police,0.093567,51.769182,On or near Shopping Area,E01021872,Harlow 007E,Offender sent to prison
9d380ea97c4b2a8817c23a88f1a54e58a01ef51e84aab510b7f33cb07b814f69,2014-03,Essex Police,Essex Police,0.091332,51.745598,On or near PADDOCK MEAD,E01021867,Harlow 011E,Defendant found not guilty
28a834d640dba4590cdd54625ad9cabc977b002cde9e269000b187a50db99c4b,2014-03,Essex Police,Essex Police,1.144810,51.795275,On or near DUDLEY ROAD,E01021968,Tendring 017A,Offender given community sentence
07aab3ca554f7fe8e90becf30680f0f453c0badf99f1f20f947891f5c7d97ddb,2014-03,Essex Police,Essex Police,0.286977,51.644651,On or near DAYS LANE,E01021463,Brentwood 006C,Defendant found not guilty
eec7f33c1e355ba83e6ad795f4d76df23a4748abffb06a8a71c7c8353b179f57,2014-03,Essex Police,Essex Police,0.401302,51.563147,On or near HILL TOP RISE,E01021284,Basildon 021E,Offender sent to prison
477483b298802f0ada2c4b1a629e8e502e2038136d0c1ba4ca6efe8299c478d2,2014-03,Essex Police,Essex Police,0.425778,51.584380,On or near WALNUT CLOSE,E01021263,Basildon 010C,Offender deprived of property
92e5a5ff4dbc66703ac7e5e260e25a9b4185c06327055fdb3e168c3c914a94cb,2014-03,Essex Police,Essex Police,0.482836,51.750837,On or near TAMAR RISE,E01021623,Chelmsford 004E,Offender fined
5e7ab1156673ab6255811f8c2acab3fed5cf18b09b124c379a66d2c5e63f4110,2014-03,Essex Police,Essex Police,0.732610,51.551759,On or near LORNES CLOSE,E01015875,Southend-on-Sea 006G,Offender fined
83fb4312571ff72d2081fbee38e7a128f1f1d50687635849f01e3e670c415210,2014-03,Essex Police,Essex Police,0.092373,51.766253,On or near LUTHER KING ROAD,E01021868,Harlow 007B,Offender fined
b8cf06092c1798b4c09666bc2d3dd7e58f69a2da13f0ca628a5512392f37980e,2014-03,Essex Police,Essex Police,0.331654,51.473137,On or near FALCON AVENUE,E01015952,Thurrock 017B,Offender sent to prison
f6bf7889f34a866d6b4943e7f4e43ba673a67585a56000690cc0f61869088dce,2014-03,Essex Police,Essex Police,0.919727,51.910133,On or near Supermarket,E01021671,Colchester 002D,Offender sent to prison
259c0f9ee6a26024d8370d129356652ea5e3695edb7f7923ea91da1e5ed0ff95,2014-03,Essex Police,Essex Police,1.127436,51.799508,On or near NAYLAND DRIVE,E01022030,Tendring 015C,Court case unable to proceed
285b83ac6f39a2035f095655d2d546f7d1c71a26f69ec72fe3818b7cdd0c03d9,2014-03,Essex Police,Essex Police,0.574803,51.532325,On or near STATION APPROACH,E01021505,Castle Point 008D,Offender given suspended prison sentence
cb8ed223b5c84917fa990e24467615e54d90ce70493d1244a45bb3bfa117bd54,2014-03,Essex Police,Essex Police,0.830150,51.888121,On or near ESSEX YEOMANRY WAY,E01021718,Colchester 012A,Offender given conditional discharge
b8cf06092c1798b4c09666bc2d3dd7e58f69a2da13f0ca628a5512392f37980e,2014-03,Essex Police,Essex Police,0.331654,51.473137,On or near FALCON AVENUE,E01015952,Thurrock 017B,Offender sent to prison
8ce2502daddc8274ee08f9330c543baf73c62ad58807ce8e16f7164be2fc0067,2014-03,Essex Police,Essex Police,0.116916,51.618488,On or near GLEBELANDS,E01021749,Epping Forest 016A,Court case unable to proceed
1b25f1b96461e2cf23bff9ffac3f61424898f996c138e84c26aef2d8ad34cd3f,2014-03,Essex Police,Essex Police,0.456959,51.570727,On or near Shopping Area,E01021318,Basildon 015C,Offender given suspended prison sentence
5b67630eb3e8af74701c4286cd2bd8f0a96f99d22976d883820e73cdf8660764,2014-03,Essex Police,Essex Police,0.905583,51.879797,On or near Supermarket,E01021684,Colchester 011B,Offender given suspended prison sentence
20f35519b8abfdc0717f19d86f455cdfeff1592d31b5907385906f096439e6aa,2014-03,Essex Police,Essex Police,0.700892,51.534795,On or near WESTCLIFF PARADE,E01015853,Southend-on-Sea 015C,Offender given community sentence
f76cd2c8f25973a05217a04b2e63c8632047afe3344cf53927b34ecd511ae319,2014-03,Essex Police,Essex Police,0.471839,51.572348,On or near THISTLEDOWN,E01021318,Basildon 015C,Offender sent to prison
89d5f2b9d832dea3ac50c0b7158db07b9e0b8a98528a11633a2b94e613a7255c,2014-03,Essex Police,Essex Police,0.599190,51.576161,On or near Petrol Station,E01021531,Castle Point 002E,Offender fined
8b5747308a6ddb5867d71246963fd219a2124223ba8378b85fbcb3040065d085,2014-03,Essex Police,Essex Police,1.260356,51.940955,On or near Petrol Station,E01022007,Tendring 002D,Offender given suspended prison sentence
84013b3fbcf0767b612c86a1a99c530845d42e6f0a8f7838d11a45ea4f455332,2014-03,Essex Police,Essex Police,0.628773,51.845355,On or near GROOMS LANE,E01021360,Braintree 012A,Offender fined
7f03d2c983f9013797ec364dad99891de14631839de15c84c8e226a9fc40bcf6,2014-03,Essex Police,Essex Police,0.612681,51.621845,On or near Supermarket,E01021943,Rochford 001B,Offender given suspended prison sentence
07aab3ca554f7fe8e90becf30680f0f453c0badf99f1f20f947891f5c7d97ddb,2014-03,Essex Police,Essex Police,0.286977,51.644651,On or near DAYS LANE,E01021463,Brentwood 006C,Defendant found not guilty
c1b2f542474a4e9ffb7a1c0c9ee52697d6a30e8b58ee114773efb452ef682b0a,2014-03,Essex Police,Essex Police,0.459341,51.574742,On or near Supermarket,E01021318,Basildon 015C,Offender sent to prison
43e96f95c86b38308e83c8ed52445cb458338f09022352d624e21e2d0bd58e2f,2014-03,Essex Police,Essex Police,0.456624,51.741478,On or near PARK AVENUE,E01021575,Chelmsford 009B,Offender given conditional discharge
356aef3d1a47c15b5a442e8a4cef199a888cc30222cd20920f34b275ae9d6d8e,2014-03,Essex Police,Essex Police,0.333984,51.484090,On or near LANGTHORNE CRESCENT,E01015960,Thurrock 014A,Defendant found not guilty
24e7bd944296e20ee0661935a90a9a91544c0a410a9c4dbd2eef7a6ec7150b03,2014-03,Essex Police,Essex Police,0.434606,51.569125,On or near ARMADA CLOSE,E01021288,Basildon 016B,Offender fined
82fc359ceb5208edd704f676de6f25254ef51758b5cfba839a76debde23b1522,2014-03,Essex Police,Essex Police,0.352358,51.626839,On or near SHELLEY ROAD,E01021448,Brentwood 003A,Defendant found not guilty
25bcc64db2e83426f58c1a685b1547f7ac89ecd3b29ea34f687302244ebb53a0,2014-03,Essex Police,Essex Police,0.229195,51.484933,On or near RIVER COURT,E01016014,Thurrock 015E,Defendant found not guilty
17f9de622f118ebea30e0b8071393eb32610a0c96f7e69413026ca1fb25a1189,2014-03,Essex Police,Essex Police,0.455522,51.968391,On or near Petrol Station,E01021412,Braintree 005C,Offender fined
b8cf06092c1798b4c09666bc2d3dd7e58f69a2da13f0ca628a5512392f37980e,2014-03,Essex Police,Essex Police,0.331654,51.473137,On or near FALCON AVENUE,E01015952,Thurrock 017B,Offender sent to prison
8545fdff7c10b14c1cc51f88889a734265fdb8a21dc6ebee1bc7020fce91a563,2014-03,Essex Police,Essex Police,0.552410,51.879134,On or near Tofts Walk,E01021365,Braintree 009D,Offender given suspended prison sentence
75a893aea78ccc6880b8206d209ca3a6a7e9188e40f6154c7ad23060319fa466,2014-03,Essex Police,Essex Police,0.701065,51.539917,On or near NORTH ROAD,E01015856,Southend-on-Sea 015F,Offender given community sentence
388186b7f74eab53b64eea4ca180c114f9861b882ca1599f44bf6a8cfd73b644,2014-03,Essex Police,Essex Police,0.239041,52.022570,On or near HIGH STREET,E01022076,Uttlesford 002B,Offender given community sentence
f6f96ef7a1138e037c751fefb489a88908cfeb1ec48b7c23457d58803872f466,2014-03,Essex Police,Essex Police,0.511410,51.572569,On or near ST MARY'S CRESCENT,E01021314,Basildon 018B,Offender sent to prison
aab3ffc1c1392690878fe44fc0027932615d935abeb3929389daad5564516c5b,2014-03,Essex Police,Essex Police,0.520333,51.755246,On or near A130,E01021537,Chelmsford 005B,Offender given suspended prison sentence
3faaab999f07f3b40754ba81fb03605ba01167c42332476ee2f31f326936af93,2014-03,Essex Police,Essex Police,0.455025,51.557871,On or near FOBBING FARM CLOSE,E01021297,Basildon 020D,Offender given suspended prison sentence
c058e343d631434a8a27c9d9ed9ef53e1e4f827e87dd5f37e560d3b80510d61b,2014-03,Essex Police,Essex Police,0.096056,51.768166,On or near SOUTH GATE,E01021868,Harlow 007B,Offender sent to prison
001a8c19bc663913e77c5a279cc4ff9155bb15f8e0099c1b45629556c39bf67e,2014-03,Essex Police,Essex Police,0.705914,51.840224,On or near FEERING HILL,E01021402,Braintree 014E,Offender given suspended prison sentence
27e8b933ee7112b638e824d1c7f8c9d721ca4a1025c559f66b495b0c858d6446,2014-03,Essex Police,Essex Police,0.687405,51.550646,On or near FAIRFAX DRIVE,E01015904,Southend-on-Sea 007D,Offender given community sentence
e39e9464546fe67219a6d6eadb6b37f548bbccefacd770e052ead5491092b5e1,2014-03,Essex Police,Essex Police,0.254634,52.026553,On or near HARVEY WAY,E01022077,Uttlesford 001C,Defendant found not guilty
6d108854b2f6f8b15046cc710f86fcdd84135666fc55d64bcb033358899ef0cb,2014-03,Essex Police,Essex Police,0.455711,51.732648,On or near Petrol Station,E01033138,Chelmsford 009F,Offender fined
d2b6f7fb42b83ed8218ce011de2603191d2e3e85c81ba1a4100e50a44be8e744,2014-03,Essex Police,Essex Police,0.093567,51.769182,On or near Shopping Area,E01021872,Harlow 007E,Offender given absolute discharge
d94d22c532d846b98d4a8b3a2a1fb72efe9443542a820f5c30d304f59d0e7677,2014-03,Essex Police,Essex Police,1.149921,51.793888,On or near PAGE ROAD,E01022026,Tendring 016C,Offender given community sentence
17be26656ef5e3127447caeae830d277b7d4a62a9f119eeae6dfed480f0ba229,2014-03,Essex Police,Essex Police,0.663180,51.719502,On or near Petrol Station,E01021896,Maldon 005D,Offender fined
2675da51da26b361d37bdcb695a11d3cad1058b33051d6ccd2e7ed1ccd1133ea,2014-03,Essex Police,Essex Police,0.285033,51.510738,On or near BOVEY WAY,E01015976,Thurrock 007F,Court case unable to proceed
a9427208148323634332b939afc9c8a779cf4f987b09b3d8baa38e04b24ae183,2014-03,Essex Police,Essex Police,0.371848,51.465982,On or near THACKERAY AVENUE,E01016009,Thurrock 018G,Offender given community sentence
583cef9541b3525464eb228edcfed3863909ba9a9da0ce55e5f06ae264c7528d,2014-03,Essex Police,Essex Police,1.148206,51.792594,On or near OLD ROAD,E01022026,Tendring 016C,Offender sent to prison
037f539c313c4cdf27039d06d51610fa550110b190ee3b139e017280c74ed4c3,2014-03,Essex Police,Essex Police,0.743905,51.550066,On or near VALLANCE CLOSE,E01015886,Southend-on-Sea 009D,Offender fined
bc31f2138d10caea3a5c5fb6b84e3175bfeaf4c00b502e97f9fd1b8bcce6e680,2014-03,Essex Police,Essex Police,0.093567,51.769182,On or near Shopping Area,E01021872,Harlow 007E,Offender fined
a9ac22b7befba49dfed84a94082a969330fcfeb4ea1e265dcaa988538cc152e6,2014-03,Essex Police,Essex Police,0.710593,51.554384,On or near Supermarket,E01015874,Southend-on-Sea 006F,Offender sent to prison
a19a71ecdb80931ffc8fc06d0a1ab3e2ebf5c6494c96f7923955c6088dc025eb,2014-03,Essex Police,Essex Police,0.456959,51.570727,On or near Shopping Area,E01021318,Basildon 015C,Offender given suspended prison sentence
b6fb7896015627d1fb222a08d39abe951050804cf0a4ae66ab58d10a5bea5fcb,2014-03,Essex Police,Essex Police,0.534951,51.614349,On or near APPLE TREE WAY,E01021339,Basildon 005D,Court case unable to proceed
143d1435be67a9769710489c648e1c05370b3decb33a7a90141081545accb330,2014-03,Essex Police,Essex Police,0.423449,51.563672,On or near Pedestrian Subway,E01021283,Basildon 021D,Offender given community sentence
564ade9421f0b6c5bf57f2c43702a15398b3e055024bda32d42096512f2f090f,2014-03,Essex Police,Essex Police,0.561246,51.553082,On or near Supermarket,E01021483,Castle Point 004C,Offender fined
0d9682bf59b3c1f050088673af35a8857c8c998a690bc1ff91a459a2cf4d9dab,2014-03,Essex Police,Essex Police,0.714143,51.536234,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Offender given community sentence
8b2796755791b4527ed1c1be0ba9e9586adca8516746c31b8de3f65663cbeb7e,2014-03,Essex Police,Essex Police,0.938576,51.884796,On or near SCARFE WAY,E01021700,Colchester 008E,Offender given conditional discharge
ac8077162d641aba25a3b2c9db93ea274b912b106865d804d828aefb3474044c,2014-03,Essex Police,Essex Police,0.085955,51.751206,On or near BROCKLES MEAD,E01021863,Harlow 011B,Offender given community sentence
477483b298802f0ada2c4b1a629e8e502e2038136d0c1ba4ca6efe8299c478d2,2014-03,Essex Police,Essex Police,0.425778,51.584380,On or near WALNUT CLOSE,E01021263,Basildon 010C,Offender sent to prison
6697f3727a6610c3dafb0196404ee8b30fc0ecf48f0ec46f150260f393b54ee6,2014-03,Essex Police,Essex Police,0.542533,51.883071,On or near JOHN ENGLISH AVENUE,E01021358,Braintree 008C,Offender given community sentence
c34e74d6ae50002d5f733cfddb4f1648d8c1adcbf6143bf95111a35c72f0a669,2014-03,Essex Police,Essex Police,0.093027,51.753436,On or near Supermarket,E01021859,Harlow 010C,Offender given community sentence
