Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1915d48d753778ac73b1fbc1b74058703e5754932649f4249893f90af53e35f3,2015-07,Essex Police,Essex Police,,,No location,,,Offender given a caution
4d5e2669bb96ce4dee720db14108896315d42b8830065ba18bd9711f08360705,2015-07,Essex Police,Essex Police,,,No location,,,Investigation complete; no suspect identified
cef7fc7779e9f17e7d88cc5742384576e072705a53b7fef79a4276bb16fc71bb,2015-07,Essex Police,Essex Police,0.724916,51.543475,On or near BRANKSOME ROAD,E01015843,Southend-on-Sea 014E,Unable to prosecute suspect
e9725bd9dab23c38d67ddf7d18a08cd2f844f55cc0b19ad851ba1e27005bf515,2015-07,Essex Police,Essex Police,0.305652,51.621290,On or near HIGH STREET,E01021436,Brentwood 007B,Unable to prosecute suspect
e28f74f468c44ea993a32413ec06e82bdc5d399e51ea03b2dc58c7cddf10bf32,2015-07,Essex Police,Essex Police,0.926682,51.894320,On or near Supermarket,E01021704,Colchester 022F,Investigation complete; no suspect identified
e22a3c66711f0a24f8f8e9eb519fdb7080b9e84f550b6e6e4505d24f6938a689,2015-07,Essex Police,Essex Police,0.582479,51.526041,On or near THIELEN ROAD,E01021487,Castle Point 008A,Unable to prosecute suspect
8fa67fe0c1fa892796742b30214a492c8b52faeb4fd3b3426eb40ecb9fe2b4ac,2015-07,Essex Police,Essex Police,0.713052,51.927465,On or near COLNEFORD HILL,E01021408,Braintree 006C,Unable to prosecute suspect
b315c84336be3c68d75999d05ecd61369c9da3e954fdb273440cb5b299c44730,2015-07,Essex Police,Essex Police,0.358726,51.463360,On or near Sports/Recreation Area,E01016006,Thurrock 018D,Unable to prosecute suspect
6187fe062386b73a52e159148e2445fd00f753b4d2c5fa93ea71ec49fc81e256,2015-07,Essex Police,Essex Police,0.512769,51.874943,On or near GORE LANE,E01021405,Braintree 010D,Unable to prosecute suspect
f477988c3e4e115cebfd066051e20780e3151f1b984e677f591cdb20e34742b8,2015-07,Essex Police,Essex Police,0.670387,51.571890,On or near REPTON GROVE,E01015863,Southend-on-Sea 002A,Unable to prosecute suspect
f114a55c829af80262e5630e3ca6c38d3b2ade4b17ab2e7cdb29ca328b8df4f6,2015-07,Essex Police,Essex Police,0.844033,51.879422,On or near Sports/Recreation Area,E01021721,Colchester 012D,Unable to prosecute suspect
87a3b6b90637ee4176c42e167f78a3549ecfa576d1fdb9bc30bebe6483db08bd,2015-07,Essex Police,Essex Police,0.562910,51.524168,On or near ST CHRISTOPHERS CLOSE,E01021503,Castle Point 010D,Unable to prosecute suspect
273d5e85d9b608e035866ad31d76a73cec7bfd25852139c59ef399d309906c4d,2015-07,Essex Police,Essex Police,0.552316,51.877733,On or near Supermarket,E01033459,Braintree 009F,Unable to prosecute suspect
20f56bb197fead51d769d86635fa2f1c3ab60eb643197d0cd84c1f66c51c4934,2015-07,Essex Police,Essex Police,0.058928,51.743095,On or near Sports/Recreation Area,E01021741,Epping Forest 002A,Unable to prosecute suspect
26394e2eef90a3ff456f79fc26c7081a719a1ba34b48094712ccf2edbb187d10,2015-07,Essex Police,Essex Police,0.472868,51.528017,On or near LION HILL,E01015946,Thurrock 001C,Unable to prosecute suspect
f585fe8e86dbc62ad09accf85a49fdc61dba8a73033307d9cc1d74b35ec73409,2015-07,Essex Police,Essex Police,0.691824,51.538996,On or near DITTON COURT ROAD,E01015855,Southend-on-Sea 015E,Unable to prosecute suspect
fae8e61998596ae7f0fe08577cb4fe3e886efb502e715154e8ac28f60b5f06a9,2015-07,Essex Police,Essex Police,0.890903,51.884278,On or near SALISBURY AVENUE,E01021651,Colchester 013A,Investigation complete; no suspect identified
5c74d516a1756e08fb512de8f74eb57f1de8edc5613989c0bd073c70a022cad3,2015-07,Essex Police,Essex Police,0.076183,51.728619,On or near MAGPIES,E01021741,Epping Forest 002A,Unable to prosecute suspect
d50c3537f689e91dfa8cb32f52dc5d418268bc5ed557758cfa0d7cda7a9bf6b9,2015-07,Essex Police,Essex Police,0.094481,51.770766,On or near EAST GATE,E01021872,Harlow 007E,Unable to prosecute suspect
06b3f799470cdeca70ec130c3e8ecca43a675790ab87d9ca697001971751c723,2015-07,Essex Police,Essex Police,0.720578,51.533386,On or near LUCY ROAD,E01015841,Southend-on-Sea 014C,Investigation complete; no suspect identified
5f25ec9084c8ff014cd8060801a825c309afc7710ae0d182438514c39bb615dd,2015-07,Essex Police,Essex Police,0.729667,51.537303,On or near SOUTHCHURCH HALL CLOSE,E01015840,Southend-on-Sea 014B,Formal action is not in the public interest
0cb2ce7c1987c7d67ae4dab7b2affb396c7ff5c96c301c2e779cf7f496f8803d,2015-07,Essex Police,Essex Police,0.439093,51.748947,On or near WELLAND AVENUE,E01021597,Chelmsford 003B,Unable to prosecute suspect
e882058b2cf26d55ddbf8370ed8887d82d93a6f565ebe02ce7f18916d34814f3,2015-07,Essex Police,Essex Police,0.568709,51.522953,On or near THE WEALD,E01021486,Castle Point 010B,Unable to prosecute suspect
ff29e32ca5765eb7f95a70b9cb34f07c0987cace8f35510c4c591c854497b2b5,2015-07,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Unable to prosecute suspect
7cc72e30c10e2b54deab77f435611a4f2f62b8d13434b131e6963b126a3d0ff9,2015-07,Essex Police,Essex Police,0.685067,51.539358,On or near BRITANNIA GARDENS,E01015827,Southend-on-Sea 012A,Unable to prosecute suspect
96a3d9ddc5d9d7cf193f60e880865bc30e3b91f22d7b74af60691ccd78d71d89,2015-07,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Unable to prosecute suspect
62c8cbae11e8c43ec862999edd9bfa61ca6100c2cee2be191e9b83947afeef0e,2015-07,Essex Police,Essex Police,0.018503,51.683376,On or near HONEY LANE,E01021809,Epping Forest 008C,Unable to prosecute suspect
e2f8fc3bf92027eca388a785a1b81ee213b10e229ca45b4a392e9f0320a11c91,2015-07,Essex Police,Essex Police,0.741143,51.530758,On or near Parking Area,E01015891,Southend-on-Sea 016C,Unable to prosecute suspect
752f373805c09cba731185ec05fadc14b8c73e635ba43de1f5b01931c28a0e79,2015-07,Essex Police,Essex Police,1.276862,51.935216,On or near OAKLAND ROAD,E01022001,Tendring 001D,Unable to prosecute suspect
9cbacabbe3a60fa471ad7be8204bd756d956ebe15ce2240c71a5d50f9fcd12f9,2015-07,Essex Police,Essex Police,1.276862,51.935216,On or near OAKLAND ROAD,E01022001,Tendring 001D,Unable to prosecute suspect
b713bb402a96d627913fb3512e0ea8537cef0c8f5966a4bf029e8d4315063491,2015-07,Essex Police,Essex Police,0.154664,51.759858,On or near FOSTER STREET,E01021768,Epping Forest 001A,Unable to prosecute suspect
1f620cbfb0d3b34e6e0d6baecb829891e1c2bb85019753bf4e74c6d74493d27b,2015-07,Essex Police,Essex Police,0.693976,51.539541,On or near HAMLET COURT ROAD,E01015855,Southend-on-Sea 015E,Unable to prosecute suspect
acdac9b4c1dd07a52e3cdb8ae74feebb888c6e3f6a1b66622ea28d4a39dfc4cb,2015-07,Essex Police,Essex Police,0.690490,51.547427,On or near BEEDELL AVENUE,E01015906,Southend-on-Sea 007F,Unable to prosecute suspect
10f5118b59b83dc79d4283e33a7efbcb0188b1651c94084f1a7b6855060468d1,2015-07,Essex Police,Essex Police,0.322355,51.479168,On or near Grays Police Station,E01015956,Thurrock 016B,Unable to prosecute suspect
2b9adf54e767e672726ee7be60adb0b8ddfb20e2973eb54762d928031dff7ea9,2015-07,Essex Police,Essex Police,0.780740,51.539296,On or near Supermarket,E01015882,Southend-on-Sea 013G,Unable to prosecute suspect
d37209423d4a4844c05536a6fc5ab3722082043daa46032f4b822bd0a75a8bb7,2015-07,Essex Police,Essex Police,0.690021,51.615241,On or near LYNDHURST ROAD,E01021914,Rochford 002A,Unable to prosecute suspect
e10fe4930884885b785373834c8d058e86237acdbb337a8c970ed6f16b354186,2015-07,Essex Police,Essex Police,0.617702,51.582063,On or near WINDSOR WAY,E01021950,Rochford 008A,Unable to prosecute suspect
78efc9511d8f90d0781d9a708507df88cec86300a5c4c4c3e2db9c3d4fa85225,2015-07,Essex Police,Essex Police,0.780740,51.539296,On or near Supermarket,E01015882,Southend-on-Sea 013G,Unable to prosecute suspect
e90897f6f5453cd98298e9a376049d600b6c2e5b3df64360f6b64caca63e5504,2015-07,Essex Police,Essex Police,0.886172,51.881435,On or near CONSTANTINE ROAD,E01021653,Colchester 013C,Unable to prosecute suspect
b5719046e5031e3fdace1fabbedba072ec4e2d9340469db3200522027bad1752,2015-07,Essex Police,Essex Police,0.730138,51.535062,On or near Supermarket,E01015841,Southend-on-Sea 014C,Unable to prosecute suspect
4e371af83a72227c2255015d904f848000938b8cc07864018b810da48436f92b,2015-07,Essex Police,Essex Police,0.708174,51.587968,On or near ST CLARE MEADOW,E01021953,Rochford 004C,Formal action is not in the public interest
9f3ef040500bc164df87f1e45f21ac9d99aaff09866076b87bbfed16453e14d2,2015-07,Essex Police,Essex Police,0.427931,51.581161,On or near ARNE COURT,E01021274,Basildon 010D,Unable to prosecute suspect
0b95b474f59bb22dda3a342726f81d6bae688d57775e3c80ae0977eedc271064,2015-07,Essex Police,Essex Police,0.098483,51.748312,On or near Supermarket,E01021860,Harlow 010D,Investigation complete; no suspect identified
7aacbfadbb347ad68c6cf0a86ab8cd1ea6e278378ca26f0a4b92cf5fa68ccd80,2015-07,Essex Police,Essex Police,0.617481,51.643493,On or near Queen Elizabeth Way,E01021613,Chelmsford 019C,Investigation complete; no suspect identified
c6ea9ce67d536e3f14fcfb9dfa82f30691036e49f44aed92272ca088d2e3effe,2015-07,Essex Police,Essex Police,0.648260,51.558695,On or near Supermarket,E01015819,Southend-on-Sea 003F,Unable to prosecute suspect
80287c64241a9f4e3cd0754e7b42d58288cdb8f995cd32e54087892ea1b5850d,2015-07,Essex Police,Essex Police,0.113929,51.775651,On or near THE STOW,E01021845,Harlow 002B,Investigation complete; no suspect identified
2106705246c3dc53cf711d85de11955100aef35dc21e917c0918d1b4fdc1acc1,2015-07,Essex Police,Essex Police,0.853641,51.912258,On or near ERLE HAVARD ROAD,E01021729,Colchester 003C,Unable to prosecute suspect
f08c26167eb2e2733f2c585cb194c99161af99cd58ee04a27c1116ecd08bf91e,2015-07,Essex Police,Essex Police,0.706444,51.540387,On or near LONDON ROAD,E01015895,Southend-on-Sea 010A,Unable to prosecute suspect
aaff89f91a777af5ef2a0357609d4868c92ee7ec4c0daa990dd4fe0658207fb6,2015-07,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Unable to prosecute suspect
c95bb8b99f8755c0840e0d6c461e2bb7cf34fd1170c431c11ddbb0045d789908,2015-07,Essex Police,Essex Police,0.742857,51.820787,On or near WILLOW WALK,E01021726,Colchester 020D,Unable to prosecute suspect
a82d0327ab2139a06f39881907b45e5247123264b5dd80f080b645b45601cc13,2015-07,Essex Police,Essex Police,0.742857,51.820787,On or near WILLOW WALK,E01021726,Colchester 020D,Unable to prosecute suspect
ddacbbbfbf34639816cdbae6b9ffd63b28228d6e6d5833c2df85525894918441,2015-07,Essex Police,Essex Police,0.438636,51.587522,On or near ABBOTS COURT,E01021262,Basildon 010B,Unable to prosecute suspect
9b629f202cd4dc03ed0f6c5ffc576db9d851fe52f7c24dc6b5034c1fec9ed3fa,2015-07,Essex Police,Essex Police,0.339412,51.481230,On or near OVERCLIFF ROAD,E01015968,Thurrock 014C,Unable to prosecute suspect
eee9a2272c2f582c76dee7b5695da2e67e5e24e035706bb0ededfad8cec1064b,2015-07,Essex Police,Essex Police,0.445022,51.563701,On or near KIBCAPS,E01021294,Basildon 020A,Unable to prosecute suspect
a6502a69e446e7d368085b68bb349da78ad9996e10a6e494c2b0be85b114c090,2015-07,Essex Police,Essex Police,0.242871,51.479789,On or near LINNET WAY,E01016013,Thurrock 015D,Unable to prosecute suspect
f55912ae837acfebea72f4e136f57c85eedc15ce75abd6f9c47d93f635630b5e,2015-07,Essex Police,Essex Police,0.576010,51.526893,On or near BRINDLES,E01021508,Castle Point 010F,Unable to prosecute suspect
1d0c5fe2633a3e501f4d13b89614006ef60d97e23dd87ea5c4519ea176b5b6c8,2015-07,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Unable to prosecute suspect
6b31a5275803be3005f294598469e4cac6acda0b71ffae47a523fe5972eb4e19,2015-07,Essex Police,Essex Police,1.279162,51.853834,On or near EAST TERRACE,E01022054,Tendring 006C,Investigation complete; no suspect identified
e2238740183a2abe7af4ee0e3f1630506e7e1cd8c0c7fc78718576db63d37022,2015-07,Essex Police,Essex Police,0.450794,51.664763,On or near FALKNER CLOSE,E01021602,Chelmsford 018B,Unable to prosecute suspect
f9c4fb95ee0645b553df4b4fdbf2e053618e355a87f5008d8257d63277f43507,2015-07,Essex Police,Essex Police,1.021323,51.810352,On or near YORK ROAD,E01021980,Tendring 011B,Unable to prosecute suspect
50ca3c4d6bb8d355e49cd0e7016228e5a089c2a7284ef958f71da1822f598e73,2015-07,Essex Police,Essex Police,1.021323,51.810352,On or near YORK ROAD,E01021980,Tendring 011B,Unable to prosecute suspect
d780dee058849b3623f7d689bae9806d409c09c4ef2d5a69a2f1ca8a7a938dc7,2015-07,Essex Police,Essex Police,0.317974,51.494444,On or near A1012,E01015939,Thurrock 020A,Unable to prosecute suspect
3454e17d8521536977b3a199a20dd9fb6aeff64b470a25285fbef90c2c1deda3,2015-07,Essex Police,Essex Police,0.479405,51.735288,On or near SHRUBLANDS CLOSE,E01033141,Chelmsford 010G,Investigation complete; no suspect identified
7dc9ff25c47f8b67752ecc0a2c46e93c9219f86b6a0607cf7dd8a948d80a2e0d,2015-07,Essex Police,Essex Police,0.466294,51.567222,On or near GUN HILL PLACE,E01021295,Basildon 020B,Unable to prosecute suspect
4dee5b40ec75414a09b5fc15a7c74aa5de475399ea6c61c9812cba95348280e8,2015-07,Essex Police,Essex Police,0.262613,51.888213,On or near Parking Area,E01022090,Uttlesford 006B,Unable to prosecute suspect
12aa204f37bb2ae4f821931e9b7607417b0933720aca232555e20447c02ec52d,2015-07,Essex Police,Essex Police,0.108431,51.784581,On or near Shopping Area,E01021845,Harlow 002B,Investigation complete; no suspect identified
2f23d29ad22b13a4c77d6f458f1019d1843f8f0dff15923500130d1d0bdf424b,2015-07,Essex Police,Essex Police,0.249780,51.479693,On or near ULVERSTON,E01016012,Thurrock 015C,Unable to prosecute suspect
dd0d54ad725a2a01bcaf6e0e4df198293acaaf7eed826beaf0271ac97e35d7a0,2015-07,Essex Police,Essex Police,0.684702,51.545167,On or near LONDON ROAD,E01015832,Southend-on-Sea 012F,Unable to prosecute suspect
99d94a34709f5839f682783b329e0c8ddac637cfa17f82f74ea1b5e3c989d761,2015-07,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Unable to prosecute suspect
b7d2a058072f006dfcb372603f588620234bc2acef8b0336944601f8c908f575,2015-07,Essex Police,Essex Police,0.902706,51.887692,On or near VINEYARD STREET,E01021649,Colchester 007D,Investigation complete; no suspect identified
d55d9cd8305122dfb17de74acdc5ae690044025d83be908b1e0ce7d4ef3b4793,2015-07,Essex Police,Essex Police,0.116464,51.699997,On or near WEDGEWOOD CLOSE,E01021757,Epping Forest 006B,Unable to prosecute suspect
752327acd13a37973b4312919f7f6077cd29e338a21d212c3089530d2e4f14ec,2015-07,Essex Police,Essex Police,0.108071,51.697207,On or near Supermarket,E01021762,Epping Forest 005C,Investigation complete; no suspect identified
bdbac1c0a546d43d00fbc3efdcc69d6a289d399f4f5b2a99f7ad4d40127a80f2,2015-07,Essex Police,Essex Police,0.897554,51.891659,On or near Parking Area,E01021649,Colchester 007D,Investigation complete; no suspect identified
7cc64898a46ac87b0a94309bd6ae7b6465454fd7b3606bbf3d7bddd154128597,2015-07,Essex Police,Essex Police,0.368821,51.867265,On or near HARRIS GREEN,E01022067,Uttlesford 007B,Unable to prosecute suspect
5aa32fb9dd9a6018a9dc23841d994378a52c96dacc4ad0185cf1a4ff60e93ba9,2015-07,Essex Police,Essex Police,1.289701,51.946821,On or near ANGELGATE,E01021997,Tendring 001A,Investigation complete; no suspect identified
24c4eafa4326a19154523d6a57f091d5340993dfc1c96a02c393126bab86127d,2015-07,Essex Police,Essex Police,0.056248,51.647021,On or near PRIORY ROAD,E01021791,Epping Forest 012F,Unable to prosecute suspect
f456434d2388e42e2fa86604ce0cfb60a7be1d715fc5b33b49597e3d00a4587f,2015-07,Essex Police,Essex Police,0.053305,51.643628,On or near OLD STATION ROAD,E01021781,Epping Forest 014B,Unable to prosecute suspect
7b8929565688ced387f563d852f544b6a45e7b3aab4c0f21451970c6148e93ec,2015-07,Essex Police,Essex Police,0.923650,51.874043,On or near Supermarket,E01021664,Colchester 016C,Investigation complete; no suspect identified
a1aebabe15881106c2c9555ffc42100d2378b81ead69af12e2c57bfa8d789745,2015-07,Essex Police,Essex Police,0.625427,51.550808,On or near OLIVE AVENUE,E01021517,Castle Point 005A,Unable to prosecute suspect
ccf449f798f0ce565d8051158da184fcb4db89ccbfd5d1e98215d86bb515a775,2015-07,Essex Police,Essex Police,1.170021,51.796729,On or near RECKITTS CLOSE,E01022048,Tendring 014C,Investigation complete; no suspect identified
7e11053c38f3c917a00930808fcfe5318c92c73863966abe1c914759ae70ea1c,2015-07,Essex Police,Essex Police,0.082125,51.646763,On or near Petrol Station,E01021776,Epping Forest 011C,Unable to prosecute suspect
49dfc66390fb9e85f0ae3b960da90d9442c4f25adc732ac1ae8dad327817cc3d,2015-07,Essex Police,Essex Police,0.700486,51.535497,On or near MARINE AVENUE,E01015853,Southend-on-Sea 015C,Investigation complete; no suspect identified
18fab010bf5ac2cca592dc5b60fe1a05133d60c78e1cb3e7b7e19280aa912b26,2015-07,Essex Police,Essex Police,0.636104,51.944376,On or near Supermarket,E01021387,Braintree 004A,Unable to prosecute suspect
519d8aec7b48644433a365724f6c0b0f4bdad172b55aed3402fc8a1e4b639b0e,2015-07,Essex Police,Essex Police,0.924388,51.887874,On or near HUNTING GATE,E01021706,Colchester 022H,Unable to prosecute suspect
233afd72338df1baef2308ec00c385188ec448df9eb00998dbc69aba92ae57af,2015-07,Essex Police,Essex Police,0.699153,51.546113,On or near WEST ROAD,E01015862,Southend-on-Sea 004F,Investigation complete; no suspect identified
2f707c50fffa15a9b01812d461de702a9d4a257f4334aed0ec202992b733853d,2015-07,Essex Police,Essex Police,0.255377,51.479009,On or near VELLACOTT CLOSE,E01016012,Thurrock 015C,Investigation complete; no suspect identified
6c8f8f1f2dbc9837f4c906edecce347135552edbfb311df18727661678702e1a,2015-07,Essex Police,Essex Police,0.605787,51.586267,On or near HIGH STREET,E01021962,Rochford 008C,Investigation complete; no suspect identified
777938cf10c35aee6e3bad342626c8d5681d820e4aad8c277bee027e7b7399e8,2015-07,Essex Police,Essex Police,0.926932,51.912022,On or near BIGNELLS CROFT,E01033720,Colchester 002F,Unable to prosecute suspect
72fc79574d41ec014b9d95590aaafbfc13baef45c0a70eddf1a65e745cb3b0e9,2015-07,Essex Police,Essex Police,0.908856,51.871972,On or near Petrol Station,E01021637,Colchester 018A,Unable to prosecute suspect
cf55cc12486e39db79c6ea9d9676a48f95abf058db8a25a5c3116d25b9d58d4e,2015-07,Essex Police,Essex Police,0.897934,51.888970,On or near Shopping Area,E01021649,Colchester 007D,Investigation complete; no suspect identified
147a7189e7bd7c254c2a4cfd60332653845958121c3b812d8a7c3820707cbfbd,2015-07,Essex Police,Essex Police,0.890955,51.917912,On or near WHITEBEAM CLOSE,E01021680,Colchester 004B,Unable to prosecute suspect
b58471d65f67dc825b1115f6dcf688bef61bbbce2e2425eb1b37c17549c39bde,2015-07,Essex Police,Essex Police,0.030837,51.686464,On or near THEYDON COURT,E01021815,Epping Forest 007D,Unable to prosecute suspect
68427d28e28fd2fe4961d480c284692f839854abc69c61f53913eef1d40f3221,2015-07,Essex Police,Essex Police,0.674887,51.547271,On or near SILVERSEA DRIVE,E01015823,Southend-on-Sea 005D,Unable to prosecute suspect
8720aa1128db68f645d34482f4c02646fcd8d2ef0518c992e01332cd4885cb35,2015-07,Essex Police,Essex Police,0.338082,51.623176,On or near RIDGEWAY,E01021456,Brentwood 009D,Investigation complete; no suspect identified
0fbffeb3b27ccb59aaef2de500964724c0864ff6e79c24227e2bc9a627bbaf08,2015-07,Essex Police,Essex Police,0.695100,51.561477,On or near SIDMOUTH AVENUE,E01015868,Southend-on-Sea 002F,Unable to prosecute suspect
c0c1c0d3beb53e5f01ca218c88c6baa20b7c80cf69d5df0d5649755c15ef3a01,2015-07,Essex Police,Essex Police,0.455025,51.557871,On or near FOBBING FARM CLOSE,E01021297,Basildon 020D,Unable to prosecute suspect
6d1308ca7550ffe1ba1211026571831d687fdd27f793f072888bfcbb040562fb,2015-07,Essex Police,Essex Police,0.543478,51.868410,On or near MEADOW PARK,E01021371,Braintree 013B,Unable to prosecute suspect
b840cbfad64fa2930086edfbf13135e4f25fcf519bf3de5c6de74fb06d705625,2015-07,Essex Police,Essex Police,0.305713,51.621352,On or near HIGH STREET,E01021433,Brentwood 007A,Unable to prosecute suspect
da56589c66b76c70cb844026e6e58710bd3bc761e7cf7a791b487b37324ae4b4,2015-07,Essex Police,Essex Police,0.665861,51.562865,On or near RAYLEIGH ROAD,E01015824,Southend-on-Sea 005E,Unable to prosecute suspect
4d7c441301a887b91a786193499db2023d96997d3a28a95c09dc8c1e5ae106cc,2015-07,Essex Police,Essex Police,1.118845,51.776342,On or near GLEBE WAY,E01021990,Tendring 018C,Investigation complete; no suspect identified
b4988763f324172c736c451b8bfeeec79495cc2e8a867cf00c9868272841fcec,2015-07,Essex Police,Essex Police,1.142850,51.796290,On or near AGINCOURT ROAD,E01021968,Tendring 017A,Investigation complete; no suspect identified
e1b06bc9bd0c2a91f9a539b0518c2bd0904e8d6bc8deb76deaf4c141a8b45b1c,2015-07,Essex Police,Essex Police,0.364957,51.461076,On or near Police Station,E01016004,Thurrock 018B,Unable to prosecute suspect
76ed9309062492809bfe2b8a3b7bdd05981ddce13cbf090809d6962e3a0ff136,2015-07,Essex Police,Essex Police,0.602541,51.575439,On or near CLAYDONS LANE,E01021531,Castle Point 002E,Investigation complete; no suspect identified
19cf9904eed61c82d1b61679c0a0f0eb7badc73e6cb823063781189220f16542,2015-07,Essex Police,Essex Police,1.128032,51.817318,On or near ST OSYTH ROAD,E01021975,Tendring 013A,Investigation complete; no suspect identified
d3f10b0eef0d6b6143a7976d926a90f6ae7ad3f254ea1a25e3e37e0bf7340c06,2015-07,Essex Police,Essex Police,0.324019,51.478460,On or near Theatre/Concert Hall,E01015956,Thurrock 016B,Unable to prosecute suspect
464f4d71c7cc8062256aa272fde0090aca6925f7f39d9386a96ca3c53852e3ec,2015-07,Essex Police,Essex Police,0.188863,51.627303,On or near OAK HILL ROAD,E01021800,Epping Forest 003C,Unable to prosecute suspect
8420cbd1dd6fb001a684f9f7009ed431b6b9b445bef0529164536ae32452b6d5,2015-07,Essex Police,Essex Police,0.504382,51.579671,On or near BARTLOW END,E01021302,Basildon 013B,Unable to prosecute suspect
d48d3413adb4d8807b057e0fe599f31f31ca6d5ddc821ba3c6756f6eacf1cfd7,2015-07,Essex Police,Essex Police,0.899288,51.889233,On or near Shopping Area,E01021649,Colchester 007D,Investigation complete; no suspect identified
511ec66fd5546095ec5b9ac4c2a474dbe047c1297e0cebc916f1925644af1fb7,2015-07,Essex Police,Essex Police,1.002258,51.854209,On or near COACH ROAD,E01021967,Tendring 009A,Investigation complete; no suspect identified
baf260c721a883a3b7925c67c3c51d1b282ba60f8f06e6e5181e2f7200084c4f,2015-07,Essex Police,Essex Police,0.064091,51.762608,On or near FLEX MEADOW,E01021840,Harlow 004B,Unable to prosecute suspect
1374ec977c65b0f40042c3d0f0201cfe76726e40bc21b7dff66d25d688e2bfdb,2015-07,Essex Police,Essex Police,0.623390,51.876124,On or near Sports/Recreation Area,E01021361,Braintree 012B,Unable to prosecute suspect
2b8b1b85bc55dbe421b1651c365819012618063461f36c1a5a562b6dd5723ea4,2015-07,Essex Police,Essex Police,0.469549,51.696106,On or near JAMES CROFT,E01021552,Chelmsford 017A,Investigation complete; no suspect identified
af9d6195d63240075c9cdab1099ee449a45720e78777a59fba3ad3edd2f57ea2,2015-07,Essex Police,Essex Police,0.468148,51.728322,On or near ANCHOR STREET,E01021582,Chelmsford 010D,Investigation complete; no suspect identified
a2fd8116ad1f33011d608ee34e7edb2e070f56651aa891f3f34cf9deeff6e00e,2015-07,Essex Police,Essex Police,0.278670,51.747861,On or near DACRES GATE,E01021796,Epping Forest 003B,Unable to prosecute suspect
4219bfbf43192e32d25040e9e1b89850fe739e3ef28a3f5c00ace3d83f8be2b0,2015-07,Essex Police,Essex Police,0.589159,51.715654,On or near THE AVENUE,E01021572,Chelmsford 016E,Investigation complete; no suspect identified
9a72bef1710613de7e2cf86703ae41e64eb99b18c2a227ee81812070d3762901,2015-07,Essex Police,Essex Police,0.422680,51.482929,On or near TWEED,E01015949,Thurrock 013C,Unable to prosecute suspect
edfbd30f8d32dcc582497ff6799db6526f1313db548c54e49221243ed4968832,2015-07,Essex Police,Essex Police,0.458240,51.569324,On or near Supermarket,E01021318,Basildon 015C,Investigation complete; no suspect identified
85ddbb1781dd59f1e19c26e9e165379851b2e1afa4dbb515fe83591f8845d6da,2015-07,Essex Police,Essex Police,0.258953,51.500074,On or near BROOME PLACE,E01015926,Thurrock 008E,Unable to prosecute suspect
e3888c2019a263b3a9b733c90f716a9aa2496d18b33278b0de7c2e2d033bcbe5,2015-07,Essex Police,Essex Police,0.182362,51.628243,On or near OAK HILL ROAD,E01021800,Epping Forest 003C,Investigation complete; no suspect identified
c8b4722b7f374d14af73f4014411c1c40bcea133f0c335afc44cea2023098f93,2015-07,Essex Police,Essex Police,0.573796,51.522652,On or near ALMOND WALK,E01021485,Castle Point 010A,Unable to prosecute suspect
947c60eeac4d4ff6ee3f189375ca1e0eef3501ac350ea492d9514d1e95bd3c6a,2015-07,Essex Police,Essex Police,0.427226,51.569835,On or near POPPY GARDENS,E01021286,Basildon 016A,Investigation complete; no suspect identified
bd06033ce02626e1daa52b0c4647bc25cabfaec97b550fb3ea2d82912411032c,2015-07,Essex Police,Essex Police,0.466439,51.574162,On or near LONGACRE,E01021266,Basildon 015A,Investigation complete; no suspect identified
9dc491b2ba7956c061f1f55d0dec322a8eed245d66b4c329143bce884ddd0b15,2015-07,Essex Police,Essex Police,0.720578,51.533386,On or near LUCY ROAD,E01015841,Southend-on-Sea 014C,Unable to prosecute suspect
f10eb8023acb2c50b399b54e3247d3a98747e800c0d338222b7f1d9af5f8b8aa,2015-07,Essex Police,Essex Police,0.919727,51.910133,On or near Supermarket,E01021671,Colchester 002D,Unable to prosecute suspect
4bc9010594019169f1b86673afef38e85d644b8bf2bc528ccc848ac2d8d25661,2015-07,Essex Police,Essex Police,0.014575,51.747362,On or near SEDGE GREEN,E01021792,Epping Forest 002B,Investigation complete; no suspect identified
cfe6cf9056e48e7124ace76fc4fb355f4017b4d491cc5b682409ed582aca36d2,2015-07,Essex Police,Essex Police,0.355524,51.462417,On or near SELWYN ROAD,E01016003,Thurrock 018A,Unable to prosecute suspect
37f2e7681d1c451053e7aacdfcc26a5c4e66ec244fff3856c9112b8ab12730fe,2015-07,Essex Police,Essex Police,0.018503,51.683376,On or near HONEY LANE,E01021809,Epping Forest 008C,Unable to prosecute suspect
