Year,Quarter,MeasurementVar,MeasurementLevel,MeasurementType,Geography,HouseholdType,Sex,Age,CharacteristicVar,Characteristic,Estimate,StandardError,UnweightedCount
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,accharm3,House,58.65830449,1.251760167,1927
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,accharm3,Other accommodation,14.43447463,17.46685844,2
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,accharm3,Semi-detached house,58.37782544,2.103372194,669
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,accharm3,Terraced house,56.68857411,1.991716385,849
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,agegrp7,16-24,59.13046726,1.153959004,2384
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,club3,1-3 times,60.39272152,2.397108269,567
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,club3,4+ times,55.19162613,4.074082027,184
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,club3,None,59.22918767,1.40608398,1633
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,depremp3,20% least deprived,64.12665663,2.853705793,386
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,depremp3,20% most deprived,55.34688602,2.409881944,565
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,depremp3,Deciles 3 - 8,59.39554349,1.594101694,1256
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,educat3,Apprenticeship or A/AS level,59.64191446,2.114254643,730
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,educat3,Degree or diploma,60.0391499,2.254232755,653
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,educat3,None,56.40956619,4.25392688,190
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,educat3,O level/GCSE,57.37389413,2.035624323,738
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,educat3,Other,69.08060404,6.723901398,65
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,East Midlands,60.3948028,3.271463386,259
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,East of England,55.63791251,3.704429455,262
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,England,59.31005819,1.194816611,2207
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,London,56.92064566,3.511358879,246
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,North East,66.66444671,3.784506661,167
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,North West,58.70283161,3.23590183,280
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,South East,60.59708421,3.153251619,288
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,South West,64.21413424,3.675092327,240
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,Wales,55.60370179,4.071537641,177
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,West Midlands,57.45026764,3.276978298,263
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,gor,Yorkshire and The Humber,58.42095038,4.020526061,202
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,illONS,Disability/illness ONS,48.65244643,3.605159412,257
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,illONS,Limiting disability/illness,45.63023239,4.212667589,183
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,illONS,No disability/illness,60.35072274,1.221967396,2124
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,illONS,Non-limiting disability/illness,55.59832618,6.923167708,74
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,incivgrp,High,59.39599475,4.249047311,183
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,incivgrp,Low,59.27475954,1.210839336,2174
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,livharm1a,Cohabiting,58.81896971,3.086335173,331
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,livharm1a,Divorced/Legally dissolved partnership,78.56492732,15.93678326,6
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,livharm1a,Living as a couple,61.16439994,2.675203659,422
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,livharm1a,Married/civil partnered,69.56737495,5.676323389,91
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,livharm1a,Not living as a couple,58.79340656,1.272801256,1959
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,livharm1a,Separated,49.9434895,30.76147182,3
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,livharm1a,Single,58.77231995,1.274556548,1950
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,nsethgrp,Asian/Asian British,67.01159679,3.754561224,175
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,nsethgrp,Black/African/Caribbean/Black British,51.08521893,5.88747954,93
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,nsethgrp,Mixed/multiple ethnic groups,47.64261547,7.066581256,66
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,nsethgrp,Other ethnic group,66.53971654,9.136798454,33
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,nsethgrp,White,58.97359539,1.27053821,2013
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,oa_sup11,Constrained city dwellers,56.69959992,4.182711109,193
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,oa_sup11,Cosmopolitans,61.10644884,4.414001387,174
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,oa_sup11,Ethnicity central,51.14332467,4.71711206,145
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,oa_sup11,Hard-pressed living,55.42834483,2.471955368,524
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,oa_sup11,Multicultural metropolitans,56.24446955,2.919368946,354
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,oa_sup11,Rural residents,65.41159505,3.769806809,210
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,oa_sup11,Suburbanites,61.45567405,2.687875832,367
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,oa_sup11,Urbanites,64.55555225,2.675486923,417
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,pub3,Less than once a week,59.97522619,1.999299494,795
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,pub3,None,59.62237655,1.816767158,962
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,pub3,Once a week or more often,57.52965676,2.229779567,626
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,r10sec4a,Full-time students,62.50200679,1.936914668,830
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,r10sec4a,Intermediate occs,61.91844147,3.414255729,262
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,r10sec4a,Managerial and professional occs,59.97630636,3.351129069,284
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,r10sec4a,Never worked and long term unemployed,53.64012012,4.355050715,201
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,r10sec4a,Not classified,50.50919557,17.68362523,9
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,r10sec4a,Routine and manual occs,54.72819832,2.020980502,798
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,remploy2a,Economically inactive,61.97863671,2.007827595,812
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,remploy2a,Economically inactive: long-term/temp sick/ill,42.86145091,8.644970508,47
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,remploy2a,Economically inactive: looking after family/home,58.67135919,4.434873056,163
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,remploy2a,Economically inactive: other,62.75810458,7.733855772,46
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,remploy2a,Economically inactive: retired,100,1.15E-14,2
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,remploy2a,Economically inactive: student,63.39939119,2.381980865,554
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,remploy2a,Employed,58.4044892,1.516758449,1379
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,remploy2a,Unemployed,52.32313631,4.099374428,190
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,rural3,Rural,62.10876413,2.853125999,380
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,rural3,Urban,58.6735877,1.263006313,2004
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,sex,Female,59.42820858,1.625231927,1285
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,sex,Male,58.8450094,1.670223324,1099
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,struct4,Children,56.52600349,2.190233867,646
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,struct4,Lone parent,54.55856084,4.076873178,177
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,struct4,No children,60.36493804,1.431715479,1561
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tenharm,Owners,62.54846363,1.945505021,736
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tenharm,Private rented sector,59.56539722,1.72999012,1126
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tenharm,Renters,57.23541322,1.45199746,1607
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tenharm,Social rented sector,50.98460666,2.748830667,481
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,Total,Total,59.13046726,1.153959004,2384
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tothhin3,"10,000-19,999",58.86789795,3.050457035,379
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tothhin3,"20,000-29,999",57.98304697,3.406385842,289
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tothhin3,"30,000-39,999",58.55629588,3.795539541,208
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tothhin3,"40,000-49,999",58.30718552,4.235918978,167
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tothhin3,"50,000 or more",58.60512855,3.049760388,309
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tothhin3,No income stated or not enough information provided,60.71387513,1.958015117,730
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,tothhin3,"Under 10,000",56.76970964,3.556634412,302
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,weekday2,3-7 hours,61.85602995,2.086629465,711
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,weekday2,7 plus hrs,57.4124602,1.528751151,1381
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16-24,weekday2,Less than 3 hrs,61.08543619,3.449249189,289
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,accharm3,Detached house,62.16035926,0.626800115,8156
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,accharm3,Flats/maisonettes,64.08908285,0.918449103,4341
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,accharm3,House,61.24076787,0.375865476,27203
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,accharm3,Other accommodation,68.77113795,7.159793309,92
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,accharm3,Semi-detached house,61.46732312,0.594161014,9811
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,accharm3,Terraced house,60.26329967,0.620645575,9236
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,agegrp7,16-24,59.13046726,1.153959004,2384
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,agegrp7,25-34,59.89800175,0.842422562,4592
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,agegrp7,35-44,60.19334422,0.772565888,5181
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,agegrp7,45-54,59.4930009,0.760214117,5451
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,agegrp7,55-64,61.25673002,0.817714574,5131
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,agegrp7,65-74,64.80468915,0.750238756,5222
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,agegrp7,75+,72.32887695,0.796011595,4025
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,club3,1-3 times,58.36361229,1.38274388,1881
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,club3,4+ times,55.71573959,3.337383312,317
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,club3,None,62.09707479,0.362820797,29783
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,depremp3,20% least deprived,64.13615352,0.758982052,5930
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,depremp3,20% most deprived,59.15439793,0.812424797,5597
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,depremp3,Deciles 3 - 8,61.67967701,0.468722919,17841
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,educat3,Apprenticeship or A/AS level,60.67660312,0.820566697,5792
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,educat3,Degree or diploma,61.12851286,0.520137478,12120
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,educat3,None,65.63570714,0.687618272,6755
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,educat3,O level/GCSE,59.08567227,0.766350964,5912
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,educat3,Other,67.08136308,1.541076493,1323
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,East Midlands,59.67727249,1.061809638,2992
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,East of England,61.06695312,1.085560517,3828
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,England,61.68412782,0.367725857,29368
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,London,65.34168894,1.020855663,3148
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,North East,64.03621521,1.27703827,2057
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,North West,62.05547612,1.015854941,3708
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,South East,61.59592642,0.923490828,4162
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,South West,63.28201104,1.058325946,3588
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,Wales,61.65992758,1.180519218,2618
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,West Midlands,60.18554572,1.228826556,3018
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,gor,Yorkshire and The Humber,56.82376301,1.178661835,2867
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,illONS,Disability/illness ONS,59.78910067,0.652666039,7998
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,illONS,Limiting disability/illness,59.19922616,0.740726071,6268
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,illONS,No disability/illness,62.23552563,0.398941058,23918
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,illONS,Non-limiting disability/illness,61.66058417,1.409810985,1720
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,incivgrp,High,59.88771194,1.657584322,1410
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,incivgrp,Low,61.76800546,0.360918817,30225
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,livharm1a,Cohabiting,58.79974357,0.958923598,3127
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,livharm1a,Divorced/Legally dissolved partnership,60.24482876,1.051089691,2934
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,livharm1a,Living as a couple,62.32373043,0.426846452,17530
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,livharm1a,Married/civil partnered,63.15911334,0.464247947,14403
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,livharm1a,Not living as a couple,60.74782066,0.561649268,14374
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,livharm1a,Separated,62.2624649,1.862151072,988
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,livharm1a,Single,58.52244261,0.771035349,7056
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,livharm1a,Widowed,70.08022093,0.918438342,3396
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,nsethgrp,Asian/Asian British,66.02777347,1.407469694,1589
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,nsethgrp,Black/African/Caribbean/Black British,61.80852777,2.037349185,845
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,nsethgrp,Mixed/multiple ethnic groups,54.72870757,3.513916771,297
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,nsethgrp,Other ethnic group,67.0127781,3.597934267,235
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,nsethgrp,White,61.37923534,0.370184869,28983
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,oa_sup11,Constrained city dwellers,59.36696386,1.289912942,2183
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,oa_sup11,Cosmopolitans,61.65174525,1.912445274,1004
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,oa_sup11,Ethnicity central,63.89461875,1.577305655,1395
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,oa_sup11,Hard-pressed living,59.13822618,0.756011485,6356
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,oa_sup11,Multicultural metropolitans,60.84820416,1.001297175,3550
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,oa_sup11,Rural residents,63.2464084,0.957741555,4319
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,oa_sup11,Suburbanites,62.67582025,0.666621044,7064
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,oa_sup11,Urbanites,62.74753902,0.708036291,6115
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,pub3,Less than once a week,60.29765759,0.613535421,9592
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,pub3,None,64.07527498,0.471436123,16560
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,pub3,Once a week or more often,57.87701085,0.794524103,5826
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,r10sec4a,Full-time students,62.38441169,1.750096259,1037
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,r10sec4a,Intermediate occs,63.07730986,0.676082676,7348
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,r10sec4a,Managerial and professional occs,60.13441066,0.541534139,10949
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,r10sec4a,Never worked and long term unemployed,61.92124911,1.79431193,1194
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,r10sec4a,Not classified,53.44266272,4.231928685,184
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,r10sec4a,Routine and manual occs,62.28065787,0.581899781,11274
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,remploy2a,Economically inactive,65.42762582,0.520452386,13289
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,remploy2a,Economically inactive: long-term/temp sick/ill,57.58237695,1.565532458,1363
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,remploy2a,Economically inactive: looking after family/home,65.25695543,1.405966693,1453
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,remploy2a,Economically inactive: other,59.49481352,3.188510963,350
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,remploy2a,Economically inactive: retired,67.51912418,0.556475854,9429
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,remploy2a,Economically inactive: student,63.58329999,2.150668334,694
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,remploy2a,Employed,59.8047322,0.444399931,17937
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,remploy2a,Unemployed,56.14474652,2.273086973,742
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,rural3,Rural,62.08643535,0.724760564,7240
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,rural3,Urban,61.59049819,0.395564463,24746
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,sex,Female,62.8587371,0.466381955,17501
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,sex,Male,60.46422819,0.494009193,14485
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,struct4,Children,61.36919372,0.663988301,6731
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,struct4,Lone parent,57.33883697,1.294873722,1619
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,struct4,No children,61.97967891,0.412188665,23636
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tenharm,Owners,61.95667988,0.41464052,20903
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tenharm,Private rented sector,61.98636985,0.804049521,5739
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tenharm,Renters,61.31070342,0.597105988,10951
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tenharm,Social rented sector,60.33883877,0.869820721,5212
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,Total,Total,61.68282118,0.349557663,31986
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tothhin3,"10,000-19,999",63.92357178,0.738017412,6519
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tothhin3,"20,000-29,999",61.44548509,0.825683777,4848
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tothhin3,"30,000-39,999",60.73166283,0.949893885,3633
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tothhin3,"40,000-49,999",61.60066854,1.096059835,2610
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tothhin3,"50,000 or more",59.93465671,0.762537195,5507
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tothhin3,No income stated or not enough information provided,61.65326575,0.841123214,5150
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,tothhin3,"Under 10,000",63.53675905,1.013885747,3714
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,weekday2,3-7 hours,62.73084641,0.630469178,8830
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,weekday2,7 plus hrs,58.97961711,0.517035701,13404
2015,2,patt6,Person,Perception,England and Wales, ,All adults,16+,weekday2,Less than 3 hrs,65.68723992,0.578395979,9661
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,accharm3,Detached house,56.73595674,2.414009895,514
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,accharm3,Flats/maisonettes,63.42267349,1.850504161,960
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,accharm3,House,58.83870233,0.935778509,3585
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,accharm3,Other accommodation,100,0,2
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,accharm3,Semi-detached house,59.33385317,1.518347769,1268
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,accharm3,Terraced house,59.1122644,1.318830973,1803
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,agegrp7,25-34,59.89800175,0.842422562,4592
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,club3,1-3 times,55.99744128,2.25920517,701
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,club3,4+ times,62.8268862,7.331698078,63
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,club3,None,60.60571528,0.904081479,3827
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,depremp3,20% least deprived,61.94562815,2.162096596,662
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,depremp3,20% most deprived,56.16389671,1.751589372,1059
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,depremp3,Deciles 3 - 8,60.82390209,1.121411224,2557
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,educat3,Apprenticeship or A/AS level,57.83287213,1.83320426,932
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,educat3,Degree or diploma,60.64702049,1.197414565,2288
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,educat3,None,62.81782089,2.76357187,401
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,educat3,O level/GCSE,56.34475453,2.035100974,798
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,educat3,Other,67.70889027,4.309903385,163
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,East Midlands,54.46045538,2.534295662,432
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,East of England,60.95783532,2.15244328,559
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,England,59.90128206,0.865499984,4278
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,London,66.29322068,2.226250508,619
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,North East,56.22012807,3.40433768,278
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,North West,58.00955161,2.336035795,542
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,South East,60.83228081,2.421738312,548
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,South West,59.03225402,2.59917865,459
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,Wales,59.83234919,3.651099618,314
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,West Midlands,57.51910614,2.366011168,433
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,gor,Yorkshire and The Humber,54.84523294,2.898733004,408
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,illONS,Disability/illness ONS,52.37871141,2.597169017,520
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,illONS,Limiting disability/illness,51.14219627,3.098217646,383
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,illONS,No disability/illness,60.78103864,0.886187002,4064
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,illONS,Non-limiting disability/illness,55.73443906,4.807581738,136
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,incivgrp,High,61.02079319,3.249821676,310
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,incivgrp,Low,59.79050233,0.872641947,4239
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,livharm1a,Cohabiting,58.10608043,1.604643755,1104
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,livharm1a,Divorced/Legally dissolved partnership,49.58970186,7.742373389,69
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,livharm1a,Living as a couple,61.49057054,1.025196721,2726
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,livharm1a,Married/civil partnered,63.88136969,1.297621202,1622
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,livharm1a,Not living as a couple,57.5314284,1.452739461,1854
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,livharm1a,Separated,63.30453681,5.47568075,108
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,livharm1a,Single,57.50688491,1.524506826,1668
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,livharm1a,Widowed,58.78296643,17.20520478,9
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,nsethgrp,Asian/Asian British,67.10394139,2.763778721,419
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,nsethgrp,Black/African/Caribbean/Black British,67.88456497,4.228651441,169
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,nsethgrp,Mixed/multiple ethnic groups,64.40312015,6.072213752,73
2015,2,patt6,Person,Perception,England and Wales, ,All adults,25-34,nsethgrp,Other ethnic group,69.15722751,6.861619963,56
