Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
48a2c93b82eac3822972b8ee471938ba1f60bacf97eae34fc6956190f874f79a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458690,51.756419,On or near COMMONS LANE,E01023351,Dacorum 015C,Offender given a drugs possession warning
0f2fa3e69b0994a5e532f884e775d2be4157f66d681cda7cb4e9ae8409e0c903,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.364750,51.648657,On or near AVENUE RISE,E01023563,Hertsmere 012F,Offender given a caution
e0bf5449965dc1638ee350555c3eec95e0034642c0e8d81a1230dd520ccf589c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032042,51.714053,On or near CARLETON ROAD,E01023304,Broxbourne 008C,Investigation complete; no suspect identified
ba82e97e8b8dc335101c3b449b9be189529ac5bf11af616d8031fce420f25a83,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.476061,51.755998,On or near BURY ROAD,E01023400,Dacorum 015E,Investigation complete; no suspect identified
7ec8529fbe22c2434ba83e86043a9dc20c964c13353cc496e96693b49d119b2f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181565,51.925563,On or near RIPON ROAD,E01023790,Stevenage 001D,Local resolution
e7b9900b6fc8d77f8f1c79fe9ab16975bf57af16effc8893a292ce6340b239e4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018716,51.683776,On or near BERWICK CLOSE,E01023338,Broxbourne 013C,Offender fined
ba253aa1d2fbe1f82a2d54b7ef5f27ad1a7d88ac1b8696999ef6ed26f1e281f0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.106919,51.803272,On or near BURNETT SQUARE,E01023488,East Hertfordshire 015B,Offender sent to prison
faa74a6381c69432fccedd05ddeaee578efd4d2c4d502eb6968443880c63a45d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207309,51.908361,On or near TOWNSEND MEWS,E01023775,Stevenage 006A,Offender sent to prison
621ec0b817d8eb919be895f2c862ed5aed37e530d35dd7c661a7328707321098,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.102162,51.905685,On or near MILL LANE,E01023493,East Hertfordshire 003F,Court case unable to proceed
41d0d7034d3d11ce6a50cf776f8685706c9e243055723298138f3f35a551fbd3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.106393,51.871807,On or near THE GROVE,E01023493,East Hertfordshire 003F,Offender sent to prison
ca5abe9bd900d69a8fcebacc0549669b623e37ebd6a2a9033eea79ac378adda1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403104,51.662071,On or near ESSEX ROAD,E01023880,Watford 007C,Offender fined
0099cea9c3dcec86c45eef8511ce9997aad754c0e3a2c113ed4c63590df9e5dd,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.381032,51.674042,On or near WOODMERE AVENUE,E01023897,Watford 005C,Offender given community sentence
2060935f060daef2209fc10ae188c4a12273cd12ec055c6692d71f456c22c0d4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172570,51.800660,On or near HEATHCROFT,E01023951,Welwyn Hatfield 005B,Offender sent to prison
7e469a065cc225123bda0e4c9798e845e377c204a869911b79e0dc3778cc6c2c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.197256,51.900546,On or near PENN ROAD,E01023758,Stevenage 008D,Offender sent to prison
9137f13ed5f0cffbf289e42070e6830b061bb75aacd1a81824e0bd485dc894f7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.024816,51.732393,On or near THE SQUARE,E01023341,Broxbourne 005B,Court case unable to proceed
340fec7a5dedf0b0260e1c0e254536afb6b5de2263c887fcd843b8f28d75e326,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032236,51.686234,On or near Parking Area,E01023337,Broxbourne 013B,Offender fined
dbeaeffe21122bdd7aae9dc6a011f965ae03c398cfa09e8e3336bd294b616a61,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199438,51.902315,On or near ST GEORGE'S WAY,E01023758,Stevenage 008D,Offender given community sentence
c254ac66c51eacc12ebdb5a1b959be4aa272f196a9897068f622a45427f5005d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238300,51.757090,On or near VIGORS CROFT,E01023935,Welwyn Hatfield 013C,Offender sent to prison
ea3c34e6f0e0f68c9bcae395677ce6c1c9f226c060a2bc5e21c007cf92f67043,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032921,51.684447,On or near HIGH STREET,E01023337,Broxbourne 013B,Offender given conditional discharge
52cedcb2e098ec1d6468b1b97cbb46ca9b7992d17224cf95751e8c43cbfb3bed,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205344,51.802208,On or near STONEHILLS,E01023918,Welwyn Hatfield 006C,Offender sent to prison
2daa10b80f3709b9f76dc376b69e9b5e0edfcaf00ec79eafc77a9d1ae734de5c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Offender fined
4d86769d65c4962a1a8109210154abff7e1b181f1dafa4275cfc04eefd040481,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182719,51.908874,On or near Pedestrian Subway,E01023781,Stevenage 006D,Offender fined
5927119ac751838a22663805d5783d7f9f73abb1271eae47f7840c5a7e86d43e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.418541,51.656381,On or near VENICE AVENUE,E01023886,Watford 008A,Offender given suspended prison sentence
b4e81bbca3fcc5cd0c2807498575e9966432c881c7fa60422dcf0365a63cbfb3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228055,51.995473,On or near STONELEY,E01023635,North Hertfordshire 003A,Offender given community sentence
509237713810fd04c80674c522f63dca7d0c02c77cf247611f67dd3f724ec79b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.011080,51.767168,On or near WALLETS MEWS,E01023327,Broxbourne 002A,Offender given community sentence
12d0a0a0c5597853b2c2e0d37af8c8ad531d4ce13df5d2b1a39cc032cf3be019,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021240,51.763851,On or near PADDICK CLOSE,E01023323,Broxbourne 003D,Offender fined
8569a9787684a146144c8f59558e103dad184b28e926d4ce59f3a75312154d8a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.413056,51.709117,On or near PARNELL CLOSE,E01023804,Three Rivers 001C,Court case unable to proceed
3f3aa161b512559ced76c4ccb9943bf7b6e06f233a1c6b2e88555a30a86d1ba0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.421631,51.650685,On or near THE GATEWAY,E01023867,Watford 011E,Offender sent to prison
cf6be81080f8682b7de00ae58006c66a01b58e71cc160d4fd644ae4ab7fd4416,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.392859,51.654117,On or near Shopping Area,E01023860,Watford 009B,Defendant found not guilty
89213815e344b8de6aa59eb9fd59eb743d22260084bc1de6a462d17791e62a82,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337328,51.753722,On or near ST PETER'S STREET,E01023727,St Albans 012B,Offender sent to prison
d2d4787c45acad77e020f0f15297db03c97155a2adda452d08821b21ca29dd9c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.209431,51.907647,On or near Petrol Station,E01023776,Stevenage 002A,Offender fined
face9c1a3392f8dccbadbce720b55c559bcb1d501cfa1ad8aec3cef567dcb642,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.367827,51.709477,On or near HYBURN CLOSE,E01023733,St Albans 020E,Defendant found not guilty
ab6870d88e4f037c69f7eed356d031df6985b8e284efac10dc0eeb188c04b10f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393599,51.680222,On or near Petrol Station,E01023896,Watford 005B,Offender fined
b31a3a5ac643520cee08f518dda0250b8acfe51522c4b174a7431ffc5087b7bb,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.163825,51.902673,On or near Pedestrian Subway,E01023760,Stevenage 007B,Offender given community sentence
ac8bd2f10ee113bf8b1b1f9f9181690d7e1a295e1f1d7a2ba7d82554b6885e42,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Offender sent to prison
a5179bac6a8bc69d566906467ed54638550adc5d26886feaaa9204e2a4fc6203,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463446,51.775094,On or near DUNLIN ROAD,E01023396,Dacorum 007D,Defendant found not guilty
e948c915cc94d0c46c588a090e57ee7147bc22e602d2b956363029c1f93d2eb5,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Offender given conditional discharge
0a1ca60a3521cfb532d45a50e44a87719c3e8704c6edaa302f489f8296ff1ae9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.345679,51.769818,On or near LAWRANCE ROAD,E01023671,St Albans 009C,Offender given conditional discharge
b4e888ffbebc09c39e817e8226c821c13aea39ccbac539125a12b681e9272d25,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330395,51.750386,On or near Supermarket,E01023727,St Albans 012B,Offender fined
94d4e02be479641d34946a2c193f6b17234dcfdea73b7f7d1eb91dc6321cf4a9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.417610,51.650334,On or near SYDNEY ROAD,E01023867,Watford 011E,Court case unable to proceed
7fdb8ab9d71d212dee11a52123222cd7f837380e9de37756cc4d248cf69eb8f4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Offender otherwise dealt with
f2093157ed4c70e3187f13d7f210460af00cd761205b5251c5cd2757af5a004d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044328,51.708782,On or near CHURCH LANE,E01023294,Broxbourne 011B,Offender fined
c15e841b9a71a71af1603af0b48f1aef09a7b358e9b97702debe0cdd1d159633,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195190,51.791712,On or near Supermarket,E01023957,Welwyn Hatfield 007D,Defendant found not guilty
543791486cb6d7727d55e72cdf4bb8a09db027f55356fa352b4cf267e88fe44d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278275,51.667159,On or near GATESHEAD ROAD,E01023535,Hertsmere 006B,Court case unable to proceed
d99ef28b471e0ba31e4150c09726eada0b32310a7158de61ab671d1d1c5d8829,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203048,51.904016,On or near Shopping Area,E01023758,Stevenage 008D,Offender given community sentence
5f1d011cc640a35fecd8cc0f05e2a52d1cd94e723ca08896be9053f1feba55e0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender sent to prison
c8c8a3dd646f4920a53474d94879ace83d208817fe711b62687128a4c9bbcec9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Defendant found not guilty
f9cf9371110326b08637b8d420fec573fd8392ef831a2a77f938c7d042bcc530,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.070643,51.797503,On or near BAKER STREET,E01023477,East Hertfordshire 017C,Offender otherwise dealt with
8781b049dfcd688d79a55a433635a9fd9468967603c7cb3d6cea81789d7ddd74,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228507,51.978126,On or near EASTCHEAP,E01023644,North Hertfordshire 008A,Offender fined
9747db26baa2815e99b15f6176c0697487f8fd61d4dd0e47c9c2fc49aac40b37,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037088,51.815768,On or near CANONS ROAD,E01023517,East Hertfordshire 013E,Offender given community sentence
aaa314500c934fa6c5c4e1ef932031a2d7cbf4e31c4fccfd5ea2450f11b7e71c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.424089,51.669422,On or near Sports/Recreation Area,E01023887,Watford 008B,Offender fined
feae9182a75fe466c0badec88e30be498ee4963572df19209cf17eabc017ce61,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.384228,51.643163,On or near GROVER ROAD,E01023885,Watford 012D,Offender given conditional discharge
2e4f0adf4f4a42b47b96fe27a64bd5e0a4f21a65260ccb91e2e42bf28e3a7ca5,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Offender given suspended prison sentence
523c589e0615f900f0e8399e979be1657197191f3812d70fddf26ea476c71796,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018978,51.950994,On or near BRIDGE END,E01023465,East Hertfordshire 001C,Court case unable to proceed
a7d94c6c43a6bb4cc3116bf02e898650811642d6486ca2810b26c46d4eed3257,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.049080,51.800132,On or near IRON DRIVE,E01023484,East Hertfordshire 016C,Offender given conditional discharge
b130c5d2e169fecdad6b2a28944f478b90e5a162616a085d33fb5d38c1debc07,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.178835,51.866909,On or near HAYMEADS LANE,E01023442,East Hertfordshire 005E,Offender sent to prison
db0b27a04ef6e7a778622fa7ed4d96e8479a6dc452dfece658a666328d274b22,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.174854,51.908851,On or near NEWTON ROAD,E01023762,Stevenage 007D,Offender fined
343e1e3c13b958f9fc6552cc477eefe21ce1e8b4a4e40650cd2b5cd21aaaba43,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022125,51.737968,On or near Petrol Station,E01023340,Broxbourne 005A,Offender ordered to pay compensation
ae8d8bedfb14cdbce34ba354c16d81721cebe21287b565e918dd458c30889e6b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278275,51.667159,On or near GATESHEAD ROAD,E01023535,Hertsmere 006B,Offender given conditional discharge
1bc26d4919b43984d32c8d82c1349cc2dfee12edcd458058928699d1135bc892,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.254782,51.652712,On or near BALMORAL DRIVE,E01023546,Hertsmere 009C,Offender given suspended prison sentence
cfe3367b6ba4089e51be8ebc646f20aafc76c244c9dda870ffe7f1072b7b2009,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029173,51.723770,On or near ONTARIO CLOSE,E01023342,Broxbourne 005C,Offender sent to prison
490c87daf6f42fbee464514b93ff8ec14e36295e53218a7400e07009d04d74e0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210532,51.770437,On or near THE HOLDINGS,E01023926,Welwyn Hatfield 011C,Offender sent to prison
aab9f56962fa63ca72d552852a9592ae534aebb79bdbda6c4b06d9708f1acaec,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226060,51.774377,On or near Sports/Recreation Area,E01033311,Welwyn Hatfield 010F,Offender sent to prison
d42d921cdaaacacefe201e1cd2ca466efa48c82c1952d4c93416634544992a25,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Offender given community sentence
6a19cd875a7cd580cc673681434509b187af6fd8502aa0734bf099129279e9c8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.259776,51.959143,On or near EAST CLOSE,E01023618,North Hertfordshire 011B,Offender given suspended prison sentence
01fe4864a942a1b1466b5406f072ba822f40b968538ce57c39cfdba75a1d9380,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473119,51.750007,On or near Shopping Area,E01023398,Dacorum 015D,Court case unable to proceed
43e4e904074aab6706e1c061f7c069771b1e45597b1f6186325484e2a6689b70,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.402093,51.641492,On or near RUSSELL WAY,E01023845,Three Rivers 008C,Offender given suspended prison sentence
5f3f83148723aa1696f57afc576bd89edc300d694d3a82f84a720f9617cb96b3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.152790,52.041119,On or near HIGH STREET,E01023586,North Hertfordshire 005B,Offender fined
f209bed589fa4391cd12e3353d06515384344029089c8866d7160aca803b0805,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228507,51.978126,On or near EASTCHEAP,E01023644,North Hertfordshire 008A,Offender sent to prison
0c1a14f112c49424284000c9ccec879db87798c851a62f727a313a069397f443,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.128681,51.919330,On or near BROCKWELL SHOTT,E01023509,East Hertfordshire 002E,Offender sent to prison
daeb2a5ae7d3729cf2ff48372266a6d2861598bad7bbae2a92aae483d23ee5f9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172798,51.922262,On or near ELY CLOSE,E01023789,Stevenage 001C,Offender given community sentence
2e13e2752f9a958bb71fc037dbaebba79ab5388b3b357abe68e992f543e94869,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237321,51.743911,On or near REDHALL CLOSE,E01023932,Welwyn Hatfield 013A,Offender fined
221c93329e82016420be8048cb74619e69e6acbbb909d2c92c57545734621e0a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.586544,51.767377,On or near STONEY CLOSE,E01023369,Dacorum 012A,Offender given community sentence
e1661edd349ac563d2055d1d4aaf2f19e2167b26d81f8e7971336ba631d23f84,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.051930,51.702658,On or near BAKERS ROAD,E01023296,Broxbourne 011D,Offender given community sentence
621ec0b817d8eb919be895f2c862ed5aed37e530d35dd7c661a7328707321098,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.102162,51.905685,On or near MILL LANE,E01023493,East Hertfordshire 003F,Court case unable to proceed
f7b9cf6927d44deb32bd43a28a672e31072e43829e23bd1e1ff037344537f62e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.081983,51.804352,On or near Supermarket,E01023471,East Hertfordshire 014B,Court case unable to proceed
73c6212a1c95f9562f4f58e6b369340a6f8debd90cf8886ddd267d6da614b42c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044224,51.800070,On or near Petrol Station,E01023484,East Hertfordshire 016C,Offender otherwise dealt with
6731e43d92841e6b3262d02edef4d24bef36f3cd84a698bc05993ea33af79ed7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Offender given community sentence
8bf5dd11a29b76d0b7c2e0d5aa0bd937bfc1a457c2ff4219a2ea0a1715e65dbb,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.406131,51.663568,On or near HERGA COURT,E01023879,Watford 007B,Offender given community sentence
90aeb9dd6db0a92d4c6cb2a409eceb3e18d94a0274a715542b8807655ba0748b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Offender fined
883dcf68080c713161beb2da19b4502a977abe3608123aeb9e1432802b647f87,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.045662,51.703363,On or near WHIT HERN COURT,E01023294,Broxbourne 011B,Offender given conditional discharge
fa7467a1e3efc6e137cc62669322ae4e5f2374a49f41c5c68a7fd096d5491dbc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172798,51.922262,On or near ELY CLOSE,E01023789,Stevenage 001C,Offender given community sentence
a4555978352e79353fded209b1a98cb0370e003462dc42403a14a11e88c57579,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279212,51.946831,On or near Shopping Area,E01023616,North Hertfordshire 012F,Defendant found not guilty
ee853496458001368f093cdf33c2a60389d4ffd7d535920b0c340dda9140b369,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.295162,51.750015,On or near MARCONI WAY,E01023664,St Albans 013A,Offender given suspended prison sentence
614a2368d03da7884c12ef523140eadec5fc298d0cca8b742b330e7476f66f57,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395434,51.679869,On or near ST ALBANS ROAD,E01023896,Watford 005B,Offender given community sentence
b0883a67d452228fab8a4f06d8366474704e9b6bda992d1492e011b9579c732d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228256,51.769384,On or near BIRCHWOOD AVENUE,E01023929,Welwyn Hatfield 010A,Offender given conditional discharge
79f705a8adca77ecf6a5465e0fd931530f4c7b0b6b3dce1fb174a5ca7fd91101,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458762,51.762390,On or near NEPTUNE DRIVE,E01023403,Dacorum 008C,Offender deprived of property
677e1231b1d348967939af2a4076e0f65b9e8d268887bfd081b58f23d42e6c68,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.270335,51.953652,On or near NIGHTINGALE ROAD,E01023601,North Hertfordshire 010A,Offender fined
ebcf995ceaea2242d93dce98916bec042723a9133e1ffce75d2b96bf5f9b57fc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208676,51.899579,On or near KINGS WAY,E01023758,Stevenage 008D,Offender fined
9e3f10a1e5b25611b364413f83a0567e0d1469d30b3bc046c2130b446fc7c5ae,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.391547,51.651581,On or near WELLSPRING WAY,E01023862,Watford 009D,Defendant found not guilty
cfcb84af3b23cfaf465cf8a7fea965db6997f729dad41d66027e36e698f25504,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398649,51.698598,On or near POPLARS CLOSE,E01023904,Watford 001A,Offender given conditional discharge
58948ee02cf6aae02df174b3a408c9e4f3defa1429520a0b548a97bf4fef538a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.352937,51.723297,On or near DELL RISE,E01023718,St Albans 019A,Court case unable to proceed
3d2dadc127cca6bf0b4ebed2510f7dd55e344a2a8216f78d3c295747e196c355,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340704,51.771097,On or near HIGH OAKS,E01023671,St Albans 009C,Offender sent to prison
0f9bddcfe6050d0f35970b77a42b31cd14083704b3c42d04927b70f63e53ab76,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.053394,51.712044,On or near WHEATCROFT,E01023326,Broxbourne 009D,Defendant found not guilty
202abd649cb2c8b01e9fa107781bccfa59e02f88a739b127772a489edb82a592,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Offender given conditional discharge
57cd4ac695dfa50337d272bd30a20df5d5ef4949a9ed4477d4068d0f0c2b5f97,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Offender sent to prison
88fd8f127f3be5b1b2ed7c634ac8f91b605dff33398223d8dc1e75ef2d5a511d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.010250,51.760005,On or near CONDUIT LANE,E01023320,Broxbourne 003A,Offender given community sentence
4d0646f1770f0d74ffd4adf70685120623c13f439ffebfd20262d0fef41da0c2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.311500,51.740792,On or near BENBOW CLOSE,E01023683,St Albans 016C,Defendant found not guilty
9d02d9941a436bb7edf27ea9223cca56cfc0632f87d0277d8806da41350b2451,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.311500,51.740792,On or near BENBOW CLOSE,E01023683,St Albans 016C,Defendant found not guilty
5536d71a98d0276afc4464aab233254d9e2b0f8064a5d9dcc7db1aea2849fc70,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.016172,51.685712,On or near FISHERS CLOSE,E01023338,Broxbourne 013C,Offender ordered to pay compensation
f757e503242550e8a92ecf6578cbcbf8191ccf2442434bb380b6a0c084483f6c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender given community sentence
bb46fa2f261c64a8c37866db7a964a6693a9136f11301b4b2aaa413db0a62cbf,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032427,51.710184,On or near AUDWICK CLOSE,E01023304,Broxbourne 008C,Offender sent to prison
42061002ec4af8a82c2f9245725089db4a82aa907fa0c27c487dcfe3e47e3a4d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211701,51.980749,On or near AMOR WAY,E01023630,North Hertfordshire 006A,Offender given community sentence
233a123ee071dbe74e941927b75ac141dfe96d5b3c489ade7315227fb56d3867,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.272263,51.951585,On or near WHINBUSH GROVE,E01023601,North Hertfordshire 010A,Offender ordered to pay compensation
5b727bdf60cb32b3a763ca0d0d20fe44ce3fd2002e3c20316ecd498a49db611d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393175,51.626785,On or near TURNBERRY COURT,E01023844,Three Rivers 012D,Offender fined
03cc371b0eacc5843d62403911c2fde7fafc404c9f6c1572aba3b26320709132,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.266693,51.951872,On or near ROSE COTTAGE GARDENS,E01023609,North Hertfordshire 013D,Offender fined
e3c15496c4d78b04c10157168af9f49ac19d8c4ff2845d46f8e3958864cf7e42,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Offender sent to prison
bbac77f013f1f3203856d66b7373f08ac9c19ce7b52bb8055719a278d70e4453,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.233674,51.748289,On or near HIGH VIEW,E01023937,Welwyn Hatfield 013E,Offender ordered to pay compensation
22aec399567c17b6cf8197171221d3b2592161a84baf83834bceccd93d9340e1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.072322,51.793502,On or near DELLSWOOD CLOSE,E01023476,East Hertfordshire 017B,Offender fined
d7fd6e05c376940b478ec1d5e7033f5f27cf1a7a3a946a69ad28f8325adbbaf2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399213,51.658412,On or near Supermarket,E01023861,Watford 009C,Offender given community sentence
ea7147ab8c37ec054b183d3e22d6a979a5308391912cac838e7c7e530f33ed49,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169944,51.894460,On or near UNWIN ROAD,E01023793,Stevenage 010C,Offender given community sentence
297a337666128c6f6c2a1733ab2b82ca4f28b7105a01a173946636f09b61f2d8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.392859,51.654117,On or near Shopping Area,E01023860,Watford 009B,Offender otherwise dealt with
dbc0900c6ef542aa4fa0a11ef342d769e720049a1422d02a78d1d3b11886aee0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.067228,51.797321,On or near NEWLAND GARDENS,E01023477,East Hertfordshire 017C,Defendant found not guilty
320d8ab26e793c6fb009ea83cab927a6c86da2cf15b1a23e5fffe95783a4e92c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465129,51.837798,On or near CAVENDISH ROAD,E01023433,Dacorum 001D,Defendant found not guilty
